13,Slask Wroclaw U19,Slenza Wroclaw 1 CS U19,,,,,,,+2.5,1.19,-2.5,4.15,2.5,2.12,1.64,+4
14,Rostov Velikiy,Shinnik-02 Yaroslavl,,,,,,,+1.5,2.30,-1.5,1.55,4.5,2.35,1.55,+2
15,Zelenograd,Burevestnik,1.20,7.30,9.50,1.02,1.06,4.05,-2.5,2.10,+2.5,1.65,4.5,1.88,1.82,+9
16,Torpedo Miass,Shakhter Korkino,1.32,4.80,8.50,1.04,1.15,3.10,-1.5,1.87,+1.5,1.83,3.5,2.12,1.64,+200
17,Tobol Tobolsk,Tyumen-d (LFK),7.00,4.80,1.37,2.85,1.15,1.07,+1.5,1.80,-1.5,1.90,3.5,1.90,1.80,+2
18,SShOR Zvezda Perm,Chelyabinsk-m,1.22,8.50,7.10,1.06,1.04,3.85,-2.5,1.95,+2.5,1.75,4.5,1.80,1.90,+72
19,Termez Surkhon,Navbahor Namangan,5.60,2.50,1.98,1.72,1.47,1.11,+1.5,1.15,-1.5,4.80,1.5,2.30,1.55,+127
20,Sogdiana U21,Bunyodkor U21,1.58,4.40,4.50,1.16,1.17,2.25,-1.5,2.45,+1.5,1.48,3.5,2.00,1.72,+9
21,Sinie Ptitsy,Zheltie Tulpany,2.77,3.05,2.55,1.45,1.33,1.39,0,1.90,0,1.80,5.5,1.60,2.20,+33
22,Italy (dm1trena),England (Olle),4.15,1.80,3.45,1.25,1.90,1.19,0,2.02,0,1.70,0.5,1.50,2.40,+56
23,Brazil (Inquisitor),Netherlands (mooneycb),,,1.02,13.00,,,+2.5,1.42,-2.5,2.65,2.5,1.48,2.45,+37
24,Man. City (d1pseN),Real M (nikkitta),2.45,3.00,2.95,1.35,1.35,1.48,-1.5,4.80,+1.5,1.14,2.5,2.08,1.65,+92
25,Barcelona (white_boy1927),PSG (orlovsky1),2.15,2.90,3.65,1.25,1.35,1.62,0,1.50,0,2.40,3.5,2.08,1.67,
26,Lazio (Conqueror),Udinese (Wizard),,,,,,,-4.5,3.20,+4.5,1.30,4.5,1.58,2.25,
27,Cagliari (Zayn),Sampdoria (Steven),,,,,,,,,,,,,,
28,Marseille (Oolancer),AS MONACO (WALKER),1.67,3.20,5.80,1.10,1.30,2.07,-1.5,3.15,+1.5,1.30,3.5,1.60,2.20,+59
29,Girondins de Bordeaux (Jenko),MONTPELLIER (OLOM),35.00,12.50,1.04,8.50,,,+2.5,2.10,-2.5,1.65,4.5,1.95,1.75,+59
30,Ermak,Sokol Krasnoyarsk,,,,,,,+4.5,1.50,-4.5,2.55,6.5,1.67,2.15,+27
31,Yuzny Ural,Gornyak Uchaly,3.25,3.20,2.25,1.60,1.33,1.32,+1.5,1.22,-1.5,4.05,4.5,1.87,1.88,+87
32,Ladiya,Irbis Kazan,10.00,8.50,1.18,4.60,1.05,1.03,+2.5,2.07,-2.5,1.72,5.5,1.67,2.15,+110
33,Tayfun,SKA-Varyagi,6.10,4.60,1.45,2.65,1.18,1.11,+1.5,1.75,-1.5,2.00,5.5,1.55,2.35,+90
34,Chaika,MHK Atlant,3.60,3.95,1.87,1.88,1.23,1.27,+1.5,1.30,-1.5,3.35,4.5,1.85,1.90,+149
35,Metallurg Novokuznetsk,HK Tambov,,,,,,,-4.5,2.95,+4.5,1.38,4.5,2.17,1.65,+22
36,Ledovyy Desant,Ershistye Tigry,2.55,5.00,2.10,1.70,1.15,1.48,+1.5,1.37,-1.5,2.95,6.5,1.70,2.08,+63
37,Anaheim (Procha-sukromka5),Florida Panthers(aa0912200,2.20,5.80,2.20,1.60,1.10,1.60,-1.5,2.90,+1.5,1.35,6.5,1.85,1.85,+115
38,Popov (SWT) Winnipeg Jets,Ponomarev(4M3)Detroit R.W.,,,,,,,,,,,,,,
39,Leningrad,Bisons,1.17,,4.40,,,,-12.5,1.85,+12.5,1.85,172.5,1.80,1.90,+6
40,Southwest Famous Car,Guizhou Tongkang Law Firm,4.70,,1.15,,,,+11.5,1.80,-11.5,1.90,90.5,1.85,1.85,+8
41,Denver Nuggets (Sphynx),Indiana Pacers (Jasmine),,,,,,,-20.5,1.83,+20.5,1.87,168.5,1.80,1.90,+2
42,Miami Heat (Potter),Utah Jazz (Lily),,,,,,,-24.5,1.90,+24.5,1.80,205.5,1.87,1.83,+6
43,Portland Trail Blazers (Allka),Golden State Warriors (Stella),3.30,,1.28,,,,+7.5,1.83,-7.5,1.87,229.5,1.87,1.83,+6
44,Silkeborg-Voel (w),Vendsyssel Handbold (w),1.15,10.00,8.50,1.04,1.02,4.70,-4.5,1.82,+4.5,1.88,53.5,1.75,1.95,+10
45,Szent Istvan SE-OTP Bank (w),Kispest NKK-Vajk (w),1.10,,,,,5.80,-7.5,1.85,+7.5,1.85,58.5,1.80,1.90,+10
46,Trummer/Friedl F,Petutschnig/Schnetzer,2.15,,1.62,,,,+3.5,1.75,-3.5,1.95,83.5,1.77,1.93,+4
47,Orange (w),Pervomay (w),1.90,,1.80,,,,+0.5,1.85,-0.5,1.85,86.5,1.85,1.85,+28
48,Scotland (Elgy),France (Ballvanni),,,,,,,-48.5,1.76,+48.5,1.94,63.5,1.80,1.90,+16
49,Brothers Elephants,Fubon Guardians,4.50,,1.17,,,,+2.5,2.00,-2.5,1.72,10.5,1.73,2.00,+15
50,Rakuten Monkeys,Uni-7-Eleven Lions,,,,,,,0,3.15,0,1.30,7.5,1.70,2.02,+22
51,Chiba Lotte Marines,Fukuoka SoftBank Hawks,,,,,,,,,,,4.5,3.15,1.30,
52,LG Twins,KIA Tigers,,,,,,,-8.5,1.20,+8.5,4.10,11.5,3.25,1.30,+2
53,Wyverns,Hanwha Eagles,,,,,,,-19.5,1.28,+19.5,3.35,32.5,3.35,1.28,
54,Nordavind,AVEZ,,,,,,,,,,,,,,
55,Natus Vincere,mousesports,1.49,,2.45,,,,-5.5,1.96,+5.5,1.75,67.5,1.84,1.86,+18
56,Complexity Gaming,MAD Lions,1.25,,3.55,,,,,,,,,,,
57,Cyber Legacy,Tempo,,,,,,,,,,,,,,
