17,Haka Valkeakoski,HJK Helsinki,8.00,3.15,1.60,2.25,1.33,1.06,+1.5,1.35,-1.5,3.10,1.5,1.82,1.92,+139
18,RoPS Rovaniemi,Inter Turku,7.00,3.15,1.65,2.17,1.33,1.08,+1.5,1.30,-1.5,3.40,1.5,2.05,1.72,+154
19,EIF,Finnkurd,2.95,2.95,2.45,1.48,1.35,1.35,+1.5,1.15,-1.5,4.80,1.5,1.55,2.30,+153
20,VPV,KPV-2,1.80,4.20,3.40,1.27,1.19,1.90,-1.5,3.20,+1.5,1.30,3.5,1.70,2.02,+168
21,Sesvete,Tresnjevka,1.11,7.00,29.00,,1.07,5.50,-1.5,1.68,+1.5,2.05,2.5,1.80,1.90,+141
22,Belica,BSK Bijelo Brdo,3.50,3.35,2.02,1.70,1.28,1.25,+1.5,1.23,-1.5,3.70,2.5,2.10,1.65,+204
23,Al Markhiya,Muaither,2.15,3.35,3.15,1.30,1.28,1.62,-1.5,4.50,+1.5,1.17,2.5,2.35,1.53,+195
24,Al Shamal,Al Mesaimeer,2.95,3.45,2.25,1.57,1.25,1.35,+1.5,1.18,-1.5,4.30,2.5,2.02,1.70,+200
25,Orlando Pirates,Baroka FC,1.18,5.50,19.00,,1.11,4.30,-1.5,1.92,+1.5,1.78,2.5,2.00,1.72,+137
26,Cienciano,Atletico Grau,2.25,3.20,3.05,1.33,1.30,1.57,-1.5,4.60,+1.5,1.15,1.5,1.55,2.30,+180
27,Albion,Atletico Atenas,4.05,1.75,3.85,1.22,1.95,1.20,0,1.90,0,1.80,2.5,1.70,2.02,+61
28,Gomselmash,Gomel (am.),,,,,,,+2.5,2.17,-2.5,1.62,6.5,1.85,1.85,+33
29,Krasnie Maki,Zheltie Tulpany,,,,,,,-2.5,1.60,+2.5,2.20,5.5,1.77,1.93,+22
30,Druzhba Kriviy Rih,Lozovatka,6.60,3.30,1.60,2.20,1.30,1.08,0,4.30,0,1.18,1.5,1.45,2.55,+7
31,Torpedo Lubertcy,FC Lyubertsy-M,,,,,,,+5.5,2.07,-5.5,1.67,7.5,1.72,2.00,
32,Zhukov (RUB) Liverpool,Pavlenko (iNA) PSV,1.42,4.70,6.10,1.09,1.15,2.65,-1.5,2.03,+1.5,1.70,3.5,2.20,1.60,+87
33,Real M (Chellovekk),Valencia (FEARGGWP),,,1.16,4.60,,,+1.5,1.13,-1.5,5.20,1.5,2.80,1.38,+4
34,Barcelona (sane4ek8),Atletico M (BlackStar98),,,,,,,+2.5,1.19,-2.5,4.15,2.5,2.45,1.48,
35,Netherlands (Oolancer),Belgium (Olom),,,,,,,-3.5,1.48,+3.5,2.45,4.5,1.52,2.35,+7
36,Spain (Libra),Italy ( SpursMax ),3.95,3.00,2.02,1.70,1.35,1.20,0,2.65,0,1.43,3.5,1.55,2.30,+7
37,England (Critic),Argentina (Supernova),1.17,7.40,11.00,1.01,1.06,4.40,-1.5,1.63,+1.5,2.13,6.5,2.45,1.48,+54
38,Brazil (Specialist),GERMANY (UNKNOWN),1.30,5.00,9.00,1.03,1.13,3.20,-1.5,2.13,+1.5,1.64,2.5,1.55,2.30,+7
39,Aviator Baranovichi,Vitebsk,2.30,3.45,2.80,1.38,1.25,1.55,-1.5,3.35,+1.5,1.27,4.5,1.65,2.10,+115
40,Gomel,Metallurg Zhlobin,1.47,4.40,6.30,1.10,1.19,2.60,-1.5,2.10,+1.5,1.68,4.5,2.13,1.67,+162
41,Khimik Novopolotsk,Brest,2.00,4.05,3.00,1.35,1.20,1.72,-1.5,3.10,+1.5,1.32,3.5,1.67,2.07,+130
42,Mogilev,Lokomotiv Orsha,3.00,3.60,2.15,1.62,1.25,1.35,+1.5,1.25,-1.5,3.55,3.5,2.30,1.55,+116
43,Neman,Dynamo Molodechno,1.30,5.60,7.30,1.06,1.11,3.20,-1.5,1.65,+1.5,2.10,4.5,1.58,2.25,+164
44,Pinskie Yastreby,Lida,1.35,5.30,6.50,1.08,1.12,2.95,-1.5,1.77,+1.5,1.93,4.5,1.70,2.02,+167
45,Dynamo Pardubice,Kometa Brno,1.55,4.10,5.20,1.13,1.19,2.30,-1.5,2.20,+1.5,1.60,4.5,2.10,1.65,+166
46,Hc Litvinov,Liberec,1.80,3.90,3.80,1.22,1.20,1.90,-1.5,2.70,+1.5,1.40,6.5,2.18,1.61,+107
47,Karlovy Vary,Mlada Boleslav,1.35,5.10,7.40,1.07,1.15,3.05,-1.5,1.78,+1.5,2.00,4.5,1.87,1.88,+109
48,Vitkovice Steel,Zlin,1.27,5.50,9.00,1.03,1.11,3.40,-1.5,1.65,+1.5,2.10,6.5,2.00,1.72,+149
49,Motor Ceske Budejovice,Hc Sparta Praha,4.30,4.70,1.58,2.25,1.15,1.18,+1.5,1.62,-1.5,2.15,7.5,2.20,1.60,+158
50,Hradec Kralove,HC Olomouc,1.88,3.95,3.35,1.28,1.20,1.82,-1.5,2.70,+1.5,1.40,6.5,2.25,1.57,+166
51,Hc Kladno,Hc Plzen 1929,11.00,8.50,1.15,4.70,1.04,1.01,+2.5,2.00,-2.5,1.72,7.5,1.78,1.92,+155
52,Prerov,Hc O Trinec,5.30,5.10,1.45,2.55,1.13,1.12,+1.5,1.80,-1.5,1.90,4.5,1.58,2.20,+168
53,Havirov,Frydek-Mistek,1.25,5.90,9.50,1.02,1.10,3.55,-1.5,1.60,+1.5,2.20,5.5,1.55,2.35,+97
54,Hkm Zvolen,Bratislava,1.60,4.90,3.95,1.20,1.14,2.20,-1.5,2.35,+1.5,1.52,5.5,1.60,2.20,+101
55,Usti-nad-Labem,SK Kadan,1.50,4.80,5.00,1.13,1.15,2.40,-1.5,1.88,+1.5,1.82,5.5,1.82,1.88,+103
56,Litomerice,Hc Slavia Praha,1.50,4.80,4.90,1.14,1.15,2.40,-1.5,1.97,+1.5,1.73,5.5,2.12,1.64,+106
57,Lulea Hf,MODO,1.70,4.90,3.50,1.25,1.14,2.02,-1.5,2.50,+1.5,1.47,6.5,2.05,1.68,+101
58,Prostejov,Trebic,2.13,4.15,2.70,1.40,1.19,1.65,-1.5,3.15,+1.5,1.30,6.5,1.90,1.80,+170
59,Mostecti Lvi,Stadion Kheb,1.57,4.80,4.30,1.18,1.15,2.25,-1.5,2.00,+1.5,1.72,6.5,1.75,1.95,+104
60,Havlickuv Brod,Velke Mezirici,1.07,11.00,17.00,,1.01,6.80,-3.5,1.90,+3.5,1.80,10.5,1.95,1.75,+89
61,Zdyar nad Sazavoj,Trutnov,1.35,5.40,6.10,1.09,1.12,2.95,-1.5,1.70,+1.5,2.02,5.5,2.10,1.65,+117
62,Valasske Mezirici,Novy Jicin,1.23,7.10,7.70,1.05,1.06,3.75,-2.5,1.70,+2.5,2.02,8.5,1.80,1.90,+102
63,Vrchlabi,Benatky nad Jizerou,1.42,5.50,5.10,1.13,1.11,2.65,-1.5,1.78,+1.5,1.92,5.5,1.85,1.85,+161
64,Kolin,Tabor,1.04,14.00,27.00,,,8.50,-3.5,1.77,+3.5,1.93,7.5,1.80,1.90,+93
65,STS Sanok,Cracovia Krakow,11.50,5.20,1.25,3.55,1.13,1.01,+2.5,1.70,-2.5,2.02,3.5,1.72,2.00,+50
66,Levice,Banska Bystrica 05,4.40,5.20,1.50,2.40,1.13,1.17,+1.5,1.80,-1.5,1.90,4.5,1.85,1.85,+122
67,Vsetin,Koprivnice,1.28,6.40,6.80,1.07,1.08,3.35,-1.5,1.62,+1.5,2.15,4.5,1.70,2.02,+111
68,Loko Yaroslavl,Tayfun,,,,,,,-6.5,1.75,+6.5,1.95,9.5,1.85,1.85,+72
69,Hockey Academy Mikhailov,Chaika,3.00,4.80,1.90,1.85,1.17,1.35,+1.5,1.47,-1.5,2.60,4.5,1.85,1.90,+122
70,SKA-Neva,Dynamo SPb,4.15,3.75,1.75,1.95,1.23,1.19,+1.5,1.45,-1.5,2.55,4.5,2.00,1.72,+116
71,Dizel,Metallurg Nk,6.90,5.40,1.35,3.05,1.13,1.08,+1.5,2.00,-1.5,1.75,4.5,1.95,1.80,+157
72,Ledovyy Desant,Ershistye Tigry,2.55,3.20,2.75,1.42,1.33,1.48,0,1.80,0,1.95,6.5,1.85,1.90,+45
73,Kometa Brno U20,Vitkovice U20,51.00,14.00,1.03,9.00,,,+3.5,1.50,-3.5,2.40,7.5,2.35,1.53,+105
74,Leki U20,Pyry U20,17.00,9.00,1.10,5.80,1.03,,+2.5,2.08,-2.5,1.65,8.5,2.25,1.55,+70
75,Karhu Kissat U20,KYT Haukat U20,2.20,5.20,2.30,1.55,1.13,1.60,-1.5,3.20,+1.5,1.30,5.5,1.85,1.85,+100
76,Tychy,Cracovia,,,,,,,-25.5,1.90,+25.5,1.80,178.5,1.70,2.03,+14
77,Iskra Saint Petersburg,Laboria,1.22,,3.80,,,,-9.5,1.85,+9.5,1.85,175.5,1.87,1.83,+4
78,Bisons,Leningrad,2.38,,1.51,,,,+4.5,1.80,-4.5,1.90,178.5,1.87,1.83,+8
79,Kaktusi Tbilisi (d),Titebi (d),,,,,,,+9.5,1.95,-9.5,1.75,144.5,1.80,1.90,+2
80,Erebuni (w),Hatis  (w),2.85,,1.37,,,,+5.5,1.78,-5.5,1.92,120.5,1.90,1.80,+6
81,New York Knicks (Answer2208),Detroit Pistons (uskov9713),,,,,,,,,,,,,,
82,Gazprom burenie,Gazprom-Ygra-d,,,,,,,-2.5,1.90,+2.5,1.80,3.5,1.52,2.35,+21
83,Tsitron (w),Pervomay (w),,,,,,,,,,,,,,
84,5M 4-th game. Carlsen M,Nakamura H,4.00,1.32,14.00,1.01,3.10,1.20,0,1.12,0,5.30,,,,
85,K23,forZe,5.80,,1.10,,,,,,,,,,,
86,OG,Ninjas in Pyjamas,,,,,,,,,,,,,,
87,EXTREMUM,Tempo,,,,,,,,,,,,,,
