49,Monte Azul,Penapolense,10.50,3.45,1.45,2.55,1.25,1.01,+1.5,1.38,-1.5,2.80,2.5,2.30,1.55,+106
50,Rio Claro,Audax SP,1.02,,,,,15.00,-2.5,1.52,+2.5,2.35,4.5,2.30,1.55,+67
51,Taubate,Red Bull Brazil SP,2.45,2.45,3.75,1.23,1.48,1.48,-1.5,6.00,+1.5,1.09,3.5,2.25,1.57,+91
52,Sao Bento,Atibaia,1.70,3.60,4.50,1.16,1.25,2.02,-1.5,3.00,+1.5,1.33,2.5,2.07,1.67,+195
53,Piracicaba,Votuporanguense,1.25,4.90,14.00,,1.14,3.55,-1.5,1.80,+1.5,1.90,3.5,2.25,1.57,+152
54,Real FC,Brasiliense,4.10,2.40,2.35,1.53,1.50,1.19,+1.5,1.11,-1.5,5.60,1.5,2.40,1.50,+152
55,Alianza Universidad,Carlos Manucci,2.80,2.40,3.40,1.30,1.55,1.40,-1.5,7.80,+1.5,1.07,1.5,2.45,1.52,+156
56,Danubio,Plaza Colonia,2.70,2.30,3.80,1.25,1.58,1.45,-1.5,7.20,+1.5,1.08,1.5,2.40,1.55,+125
57,Deportivo Maldonado,Penarol,4.80,2.50,2.18,1.65,1.50,1.17,+1.5,1.13,-1.5,5.40,1.5,2.25,1.60,+159
58,Tecnico Universitario,CD Olmedo,3.40,1.73,5.10,1.15,2.05,1.30,0,1.57,0,2.30,2.5,1.83,1.91,+49
59,Sinie Ptitsy,Zheltie Tulpany,2.30,4.30,2.40,1.50,1.18,1.55,0,1.82,0,1.88,5.5,1.83,1.87,+26
60,Orbita Minsk,Uruchye,2.77,2.20,3.70,1.23,1.60,1.39,0,1.62,0,2.15,3.5,2.65,1.42,+12
61,Breidablik (w),Thor/Ka (w),,,,,,,-5.5,2.25,+5.5,1.55,5.5,1.57,2.25,+4
62,Fylkir (w),IBV Vestmannaeyjar (w),6.20,3.95,1.50,2.40,1.20,1.09,+1.5,1.25,-1.5,3.45,2.5,2.15,1.62,+105
63,Liverpool (Flewless_ph.),Man.United (BlackStar98),2.70,2.95,2.70,1.40,1.35,1.40,+1.5,1.09,-1.5,6.10,1.5,1.52,2.35,+85
64,ACF FIORENTINA (DEN1BRAVO),Udinese (Olom),4.30,1.65,4.15,1.19,2.10,1.18,0,1.90,0,1.80,4.5,1.90,1.80,+4
65,Lazio (Aventon),INTER (WALKER),,,,,,,+4.5,1.17,-4.5,4.40,4.5,2.90,1.35,+2
66,U.C. Sampdoria (Iceman),PARMA (JENKO),1.08,,,,,6.30,-1.5,9.00,+1.5,1.04,3.5,4.10,1.20,+4
67,Juventus (Carlwhizzer),ATALANTA (OOLANCER),1.16,,,,,4.60,-1.5,6.10,+1.5,1.09,3.5,2.70,1.40,+4
68,Bern,Lausanne Hc,35.00,4.70,1.20,4.30,1.17,,+1.5,1.40,-1.5,2.85,3.5,1.68,2.12,+26
69,Risuty,Bilina,1.04,12.50,41.00,,,8.50,-2.5,1.63,+2.5,2.15,8.5,1.90,1.80,+43
70,Visp,Kloten,7.50,3.80,1.45,2.55,1.22,1.06,+1.5,1.52,-1.5,2.35,2.5,1.77,1.93,+67
71,Zaryad AK47 SPb,Tyagach Saint Petersburg,1.27,4.40,15.00,,1.17,3.40,-1.5,2.15,+1.5,1.62,4.5,2.55,1.45,+55
72,St. Louis Blues (shuval13DGL),Anaheim Ducks (Procha-sukromka5),1.90,6.00,2.55,1.45,1.09,1.80,-1.5,2.40,+1.5,1.50,6.5,1.85,1.85,+118
73,Florida Panthers (JET),New York Rangers (Zazabak),,,,,,,+4.5,1.97,-4.5,1.73,5.5,1.98,1.72,+32
74,Carolina H. (Supernova),Anaheim (Shket),1.23,5.30,13.00,,1.12,3.75,-1.5,1.67,+1.5,2.07,3.5,1.55,2.30,+55
75,Toronto Raptors,Brooklyn Nets,1.78,,2.04,,,,-1.5,1.93,+1.5,1.87,215.5,1.93,1.87,+24
76,Milan (ZOD),Barcelona (Fosters23),,,,,,,+12.5,1.87,-12.5,1.83,103.5,1.75,1.95,+6
77,Washington Wizards (BoBBY),New York Knicks (Tranquil),3.03,,1.33,,,,+5.5,1.83,-5.5,1.87,132.5,1.90,1.80,+6
78,Detroit Pistons (Spenish),Charlotte Hornets (SLAMDUNKVV),1.46,,2.52,,,,-4.5,1.90,+4.5,1.80,113.5,1.83,1.87,+6
79,Philadelphia 76ers (Reta),Milwaukee Bucks (Ellka),,,,,,,-2.5,1.80,+2.5,1.90,,,,+2
80,Dallas Mavericks (Answer2208),Toronto Raptors (nikitos349),3.30,,1.28,,,,+6.5,1.80,-6.5,1.90,121.5,1.83,1.87,+6
81,Ballerz-dimasportik (white),Ringers-hatetw (black),1.65,,2.10,,,,,,,,,,,
82,Georgia (JohnnySize),Tonga (Ballvanni),,,,,,,-38.5,2.30,+38.5,1.55,45.5,1.98,1.73,+10
83,Bal Orioles,Tor Blue Jays,2.60,,1.43,,,,+1.5,1.48,-1.5,2.45,7.5,1.77,1.93,+20
84,Bos Red Sox,Phi Phillies,1.90,,1.80,,,,+1.5,1.50,-1.5,2.45,10.5,1.87,1.83,+19
85,Wisla Krakow,K23,1.60,,2.19,,,,,,,,,,,
86,EXTREMUM,Khan,,,,,,,,,,,,,,
