0,Isabel Utd,Laugu Utd,3.85,1.70,4.20,1.19,2.02,1.22,0,1.78,0,1.92,4.5,1.82,1.88,+6
1,Zelenie Berety,Zheltie Tulpany,,,,,,,-2.5,1.50,+2.5,2.40,7.5,2.00,1.72,+20
2,Skuratov (SFC) Barcelona,Amoyan (EZ1) Atletico M,2.20,4.05,2.60,1.45,1.20,1.60,-1.5,3.70,+1.5,1.23,3.5,1.97,1.73,+106
3,Tottenham (orlovsky1),Man. City (nikkitta),,,,,,,,,,,,,,
4,Arsenal L (slezaintima),Liverpool (DangerDim77),,,,,,,,,,,,,,
5,Barcelona (vrico),Valencia (LaikingDast),4.15,2.07,2.80,1.38,1.67,1.19,0,2.25,0,1.57,0.5,1.40,2.75,
6,Atletico M (d1pseN),Real M (Bombi1t0),1.30,4.60,11.50,1.01,1.16,3.20,-1.5,2.30,+1.5,1.55,2.5,1.80,1.90,+7
7,Hoffenheim (Gernaut),Wolfsburg (skmgery),,,1.05,8.50,,,+2.5,1.75,-2.5,1.95,5.5,1.63,2.15,+7
8,Koln (HURRICANE),Werder (Jenko),2.55,2.45,3.55,1.25,1.48,1.45,0,1.60,0,2.20,1.5,2.30,1.55,+7
9,Borussia D (Dimqaa),Bayern (Indra13_27),1.68,,,,,2.05,0,1.35,0,2.90,1.5,1.65,2.10,+7
10,Kalinin Front,Belye Ldiny,12.50,10.50,1.12,5.80,1.03,1.01,+3.5,1.77,-3.5,1.97,9.5,1.82,1.92,+59
11,Russia (nazar4ik99),Finland (Joker),1.53,3.40,7.70,1.05,1.27,2.35,-1.5,3.25,+1.5,1.30,6.5,2.10,1.65,+58
12,Russia (Shket),Canada (keks),,,,,,,-2.5,3.30,+2.5,1.30,6.5,2.05,1.68,+8
13,Great Wall Automobile,Maple Leaf Education,7.77,,1.05,,,,+14.5,1.83,-14.5,1.87,165.5,1.83,1.87,+6
14,Panathinaikos (Fosters23),Zenit (Ash),1.80,,1.90,,,,-1.5,2.07,+1.5,1.67,98.5,1.83,1.87,+6
15,Utah Jazz (Siegfried),Phoenix Suns (SLAMDUNKVV),,,,,,,+9.5,1.87,-9.5,1.83,84.5,1.85,1.85,+6
16,Cleveland Cavaliers (McQueen),Oklahoma City (88fireburn),3.45,,1.26,,,,+5.5,1.92,-5.5,1.78,113.5,1.87,1.83,+6
17,Houston Rockets (Stella),Milwaukee Bucks (Potter),11.00,,1.01,,,,+20.5,1.87,-20.5,1.83,194.5,1.85,1.85,+6
18,Orlando Magic (bird_033),Phoenix Suns (amuralex),1.18,,4.30,,,,-6.5,1.87,+6.5,1.83,110.5,1.73,1.98,+6
19,Burevestnik (w),Greenland (w),,,,,,,,,,,,,,
20,Ireland (JohnnySize),Wales (Kisha),,,,,,,-5.5,1.38,+5.5,2.80,19.5,3.25,1.29,+2
21,ORDER,AVANT,1.25,,3.55,,,,-10.5,1.91,+10.5,1.79,56.5,1.81,1.89,+14
22,Future.club,Venture,,,,,,,,,,,,,,
23,BOOM Esports,Motivade.Trust Gaming,,,,,,,,,,,,,,
