0,Sevilla,Internazionale Milano,,,,,,,,,,,,,,
1,Sevilla,Internazionale Milano,,,,,,,,,,,,,,
2,СевИнт. Ocampos L,Lukaku R,,,,,,,,,,,,,,
3,SevInt. De Jong L,Martinez L,,,,,,,,,,,,,,
4,Grotta,Breidablik Kopavogur,,,,,,,+1.5,1.53,-1.5,2.45,1.5,2.30,1.57,+8
5,Fylkir Reykjavik,Stjarnan Gardabae,5.80,1.62,3.60,1.27,2.25,1.12,0,2.40,0,1.55,2.5,1.97,1.77,+8
6,Smouha,Pyramids,,,,,,,,,,,2.5,7.10,1.08,
7,Confianca-SE,Itabaiana,2.10,2.25,6.30,1.08,1.57,1.65,-1.5,4.90,+1.5,1.14,1.5,1.60,2.20,+175
8,Nacional Asuncion,Sportivo San Lorenzo,,,,,,,,,,,,,,
9,Hk Vikingur (w),Afturelding (w),5.90,1.50,4.10,1.19,2.40,1.10,0,2.20,0,1.60,0.5,2.25,1.58,+10
10,Netherlands (Chellovekk),France (FEARGGWP),4.40,2.25,2.45,1.48,1.57,1.17,0,2.50,0,1.47,1.5,2.45,1.48,
11,England (TAKA),Italy (BlackStar98),27.00,11.00,1.05,7.80,1.01,,+2.5,1.73,-2.5,2.00,4.5,2.05,1.68,+62
12,Tottenham (MeLToSiK),Arsenal L (labotryas),2.90,2.70,2.75,1.40,1.40,1.35,+1.5,1.12,-1.5,5.30,2.5,2.05,1.68,+92
13,1703 Saint Petersburg,Skala Saint Petersburg,1.35,4.40,8.00,1.05,1.17,2.95,-1.5,1.95,+1.5,1.75,9.5,2.20,1.60,+68
14,Chetyre Ledokola,Molotoboytsy,,,,,,,,,,,,,,
15,Uta Jazz,Den Nuggets,1.12,,6.30,,,,-10.5,1.90,+10.5,1.90,202.5,1.90,1.90,+24
16,Las Lomas,Libertador,4.15,,1.19,,,,+6.5,1.78,-6.5,1.92,68.5,1.92,1.78,+8
17,DALLAS MAVERICKS (BAD_TRIP),Portland Trail Blazers (Goku),,,,,,,+27.5,1.80,-27.5,1.90,117.5,1.92,1.78,+6
18,Golden State Warriors (McQueen),Los Angeles Clippers (Aphex),1.22,,3.80,,,,-5.5,1.83,+5.5,1.87,112.5,1.87,1.83,+6
19,Ballerz-Dr_Martynov (белые),Ringers-terpilka7(черные),2.65,,1.42,,,,+2.5,1.78,-2.5,1.92,,,,+2
20,Georgia (JohnnySize),Italy (JTD),1.54,20.00,2.30,,,,-3.5,1.85,+3.5,1.85,43.5,1.90,1.80,+20
21,Evil Geniuses,Team Liquid,1.25,,3.55,,,,,,,,,,,
22,Tikitakan,BIG Academy,,,,,,,,,,,,,,+10
23,OG,FlyToMoon,,,,,,,,,,,,,,
24,Florida Mutineers,Toronto Ultra,1.67,,2.07,,,,-1.5,2.45,+1.5,1.50,4.5,2.40,1.50,+10
