0,Spartak Moscow,Arsenal Tula,1.55,3.95,6.60,1.11,1.25,2.45,-1.5,2.60,+1.5,1.50,2.5,2.10,1.75,+269
1,Sparta-Arsen. Sobolev A,Larsson J,3.30,2.10,3.30,1.29,1.65,1.29,0,1.85,0,1.85,0.5,1.40,2.75,+4
2,Stade Rennais,Montpellier,1.83,3.50,4.60,1.20,1.30,1.97,-1.5,3.70,+1.5,1.28,2.5,2.30,1.60,+240
3,Eupen,St Truiden,1.70,3.35,5.70,1.12,1.30,2.10,-1.5,4.05,+1.5,1.22,2.5,2.25,1.60,+127
4,Mlada Boleslav,Zlin,1.70,3.80,4.60,1.18,1.25,2.10,-1.5,2.90,+1.5,1.40,2.5,1.75,2.00,+240
5,Opava,Karvina,2.40,3.10,3.05,1.35,1.35,1.55,-1.5,5.80,+1.5,1.12,1.5,1.55,2.40,+221
6,Slovacko,Jablonec 97,2.02,3.45,3.55,1.27,1.30,1.75,-1.5,4.00,+1.5,1.23,2.5,2.00,1.75,+238
7,Kilmarnock,Dundee Utd,1.07,9.50,41.00,,1.04,7.60,-1.5,1.40,+1.5,2.80,3.5,2.30,1.60,+118
8,Livingston,Ross County,2.30,2.35,4.80,1.17,1.55,1.58,-1.5,6.00,+1.5,1.11,1.5,2.60,1.45,+156
9,St. Johnstone,St. Mirren,2.13,2.30,6.20,1.10,1.58,1.67,-1.5,5.60,+1.5,1.13,0.5,1.40,2.85,+152
10,Dynamo-2 Moscow,Lokomotiv-Kazanka,2.85,2.50,3.00,1.35,1.47,1.37,-1.5,6.70,+1.5,1.07,3.5,1.95,1.75,+100
11,Avangard Kursk,Khimki-2,1.25,5.10,11.00,1.01,1.13,3.55,-1.5,2.17,+1.5,1.62,2.5,1.90,1.80,+113
12,Saturn Ramenskoe,Metallurg Vidnoe,2.40,2.60,3.60,1.25,1.45,1.50,-1.5,5.90,+1.5,1.10,1.5,2.00,1.72,+138
13,Tuapse,Mashuk-KMV,6.00,2.05,2.35,1.53,1.68,1.09,+1.5,1.09,-1.5,6.00,2.5,1.45,2.55,+81
14,Spartak Nalchik,Kuban Holding Pavlovskaya,,,1.25,3.60,,,+1.5,1.80,-1.5,1.90,3.5,1.75,1.95,+2
15,Dynamo Stavropol,Legion-Dinamo,2.40,3.50,2.65,1.42,1.25,1.50,-1.5,4.40,+1.5,1.17,2.5,1.72,2.00,+206
16,Loughgall FC,Carrick Rangers,3.10,3.35,2.17,1.62,1.28,1.32,0,2.20,0,1.60,4.5,2.18,1.61,+7
17,Wormatia Worms,TSG Weinheim,,,,,,,-6.5,1.85,+6.5,1.85,8.5,1.55,2.30,
18,Drochtersen/Assel,HSC Hannover,1.02,,,,,12.50,-2.5,2.75,+2.5,1.40,2.5,1.53,2.35,+7
19,Hoffenheim,Fsv Mainz 05,3.40,1.65,5.50,1.11,2.10,1.27,0,1.50,0,2.40,2.5,1.90,1.80,+6
20,Tottenham,Birmingham City,1.70,2.90,7.60,1.07,1.40,2.10,-1.5,3.60,+1.5,1.27,1.5,2.05,1.72,+136
21,Brighton,Chelsea,16.00,5.50,1.22,4.05,1.13,,+1.5,1.75,-1.5,2.00,2.5,1.85,1.90,+145
22,Totton,Eastleigh,20.00,7.50,1.11,5.50,1.06,,+1.5,2.45,-1.5,1.48,5.5,2.35,1.53,+94
23,Atlas Delmenhorst,TB Uphusen,,,,,,,-3.5,2.35,+3.5,1.52,3.5,1.55,2.30,+90
24,Basford United,Alfreton Town,10.00,6.50,1.20,4.05,1.08,1.02,+1.5,1.80,-1.5,1.90,2.5,1.53,2.35,+121
25,Burgess Hill Town,Cray Wanderers,1.97,3.50,3.50,1.25,1.25,1.73,-1.5,4.20,+1.5,1.19,2.5,1.55,2.30,+119
26,Fortuna Heddesheim,Dudenhofen,1.85,3.55,3.95,1.20,1.25,1.85,-1.5,3.70,+1.5,1.23,2.5,1.53,2.35,+120
27,Gosport Borough,Hampton&Richmond,12.50,4.80,1.25,3.55,1.15,,+1.5,1.55,-1.5,2.25,2.5,1.80,1.90,+115
28,Kings Langley,Hendon,1.04,14.00,24.00,,,8.50,-2.5,1.48,+2.5,2.45,4.5,1.55,2.30,+83
29,Leiston,Brightlingsea Regent FC,1.35,4.70,7.90,1.05,1.15,2.95,-1.5,2.35,+1.5,1.52,4.5,1.70,2.02,+90
30,Needham Market FC,Braintree Town,,,,,,,+3.5,1.48,-3.5,2.45,4.5,1.83,1.87,+72
31,Northwich Victoria,Atherton Kollieries,1.82,3.80,3.75,1.23,1.22,1.88,-1.5,3.80,+1.5,1.23,2.5,1.55,2.30,+116
32,Phoenix,Basildon United,5.60,3.35,1.65,2.10,1.28,1.11,0,3.75,0,1.23,2.5,2.00,1.72,+7
33,Radcliffe Borough,Chester,1.60,3.80,5.20,1.13,1.22,2.20,-1.5,3.00,+1.5,1.35,2.5,1.65,2.10,+9
34,St. Ives Town,Kettering Town,,,1.05,9.00,,,+2.5,1.78,-2.5,1.92,3.5,1.60,2.20,
35,Staines Town,Aldershot Town,6.80,3.75,1.50,2.40,1.23,1.07,+1.5,1.45,-1.5,2.55,2.5,2.45,1.48,+2
36,Sutton Coldfield,Halesowen Town,7.00,4.90,1.37,2.85,1.14,1.07,+1.5,1.48,-1.5,2.50,2.5,1.53,2.35,+119
37,Thackley,Guiseley,5.40,4.00,1.55,2.30,1.20,1.12,+1.5,1.45,-1.5,2.60,2.5,2.30,1.55,+148
38,Walsall,Burton Albion,2.85,2.65,2.85,1.37,1.42,1.37,-1.5,6.60,+1.5,1.07,3.5,2.02,1.70,+96
39,FC Nurnberg,Turkgucu Munchen,1.06,10.50,30.00,,1.01,7.30,-2.5,2.45,+2.5,1.48,3.5,1.95,1.75,+97
40,SSVg Velbert,Wuppertal,10.00,5.10,1.27,3.40,1.13,1.02,+1.5,1.63,-1.5,2.15,4.5,1.58,2.20,+96
41,Hertha Berlin,PSV Eindhoven,2.10,3.85,2.90,1.35,1.22,1.65,-1.5,3.50,+1.5,1.25,3.5,2.20,1.58,+211
42,ADO Den Haag,AZ Alkmaar,4.10,4.15,1.68,2.05,1.19,1.19,+1.5,1.40,-1.5,2.70,2.5,1.55,2.30,+209
43,Crusaders,Maiden City,1.04,12.00,40.00,,,8.50,-2.5,2.10,+2.5,1.65,3.5,1.87,1.83,+97
44,Ifaistos Peristeriou,Amila Peristeriou,2.35,3.45,2.75,1.40,1.25,1.53,-1.5,4.30,+1.5,1.18,2.5,1.73,2.00,+205
45,KRC Gent,Royal Knokke,3.05,3.90,2.00,1.72,1.20,1.33,+1.5,1.30,-1.5,3.15,3.5,2.00,1.72,+213
46,Blackburn Rovers,Doncaster Rovers,1.16,6.30,24.00,,1.10,4.90,-1.5,1.92,+1.5,1.82,2.5,2.00,1.75,+143
47,Preston North End,Mansfield Town,,,,,,,-3.5,1.80,+3.5,1.90,4.5,1.75,1.95,+74
48,Stevenage,Portsmouth,1.98,3.05,4.05,1.20,1.33,1.72,-1.5,4.40,+1.5,1.17,6.5,1.75,1.95,+92
49,Stoke City,Blackpool,1.90,2.70,5.70,1.12,1.45,1.85,-1.5,4.30,+1.5,1.20,1.5,2.15,1.65,+166
50,Wolfsberg ATSW,St. Polten,,,,,,,+4.5,2.00,-4.5,1.72,5.5,1.83,1.87,+12
51,Austria XIII,Donau SV,,,,,,,-3.5,2.35,+3.5,1.53,3.5,1.70,2.02,+59
52,ASV 13,Slovan Hutteldorf,4.70,4.80,1.50,2.40,1.15,1.15,+1.5,1.55,-1.5,2.30,3.5,2.08,1.67,+205
53,Wals Grunau,Kuchl,4.20,2.85,2.05,1.68,1.37,1.19,+1.5,1.18,-1.5,4.30,3.5,1.85,1.85,+92
54,Wacker-2 Innsbruck,Telfs,1.37,4.30,8.50,1.04,1.18,2.85,-1.5,2.35,+1.5,1.52,4.5,1.70,2.02,+96
55,Gomelzheldortrans,Slutsk,,,,,,,+2.5,1.35,-2.5,3.00,2.5,1.85,1.85,+12
56,BGU Minsk,Dynamo-2 Brest,6.00,3.45,1.60,2.20,1.25,1.09,+1.5,1.37,-1.5,2.85,3.5,1.55,2.30,+2
57,Arda Kardzhali,Botev Plovdiv,6.20,3.45,1.62,2.25,1.30,1.10,+1.5,1.18,-1.5,4.50,4.5,2.20,1.65,+110
58,Mladost Kakanj,Olimpik Sarajevo,2.95,2.55,2.90,1.35,1.45,1.35,+1.5,1.06,-1.5,7.20,1.5,1.98,1.72,+167
59,Zvijezda Gradacac,Bratstvo Gracanica,2.25,3.50,2.80,1.38,1.25,1.57,-1.5,4.30,+1.5,1.18,2.5,1.85,1.85,+201
60,Podrinje,Leotar Trebinje,3.25,3.30,2.12,1.65,1.30,1.30,+1.5,1.23,-1.5,3.75,2.5,1.80,1.90,+200
61,Zeljeznicar Banja Luka,Sutjeska Foca,1.93,4.15,3.10,1.32,1.19,1.77,0,1.52,0,2.35,2.5,1.97,1.73,+7
62,Chemie Leipzig,Hertha Berlin-2,3.55,2.60,2.40,1.50,1.45,1.25,+1.5,1.10,-1.5,5.70,1.5,2.10,1.65,+136
63,Chemnitzer FC,Halberstadt,1.70,2.80,7.30,1.06,1.38,2.02,-1.5,3.55,+1.5,1.25,1.5,2.05,1.68,+134
64,Bruchsal,Goeppinger,,,,,,,,,,,0.5,10.50,1.03,
65,Nottingen,Neckarsulmer,3.30,1.58,6.90,1.07,2.25,1.30,0,1.40,0,2.75,2.5,2.03,1.70,+6
66,Hapoel Beer Sheva U19,Hapoel Bnei Sakhnin U19,6.40,3.90,1.50,2.40,1.20,1.08,+1.5,1.37,-1.5,2.85,2.5,1.75,1.95,+66
67,Hapoel Nof HaGalil U19,Ashdod U19,45.00,11.50,1.04,8.50,1.01,,+2.5,1.67,-2.5,2.08,3.5,1.67,2.07,+95
68,Hapoel Rishon Lezion U19,Maccabi Haifa U19,21.00,6.10,1.15,4.70,1.09,,+1.5,1.95,-1.5,1.75,2.5,1.72,2.00,+125
69,Maccabi Netanya U19,Hapoel Nir Ramat U19,2.30,2.95,3.30,1.30,1.35,1.55,-1.5,4.50,+1.5,1.16,1.5,1.55,2.25,+153
70,Maccabi Petah Tikva U19,Hapoel Qiryat Shemona U19,2.10,3.00,3.75,1.23,1.35,1.65,-1.5,3.90,+1.5,1.20,2.5,2.25,1.55,+102
71,Hapoel Tel Aviv U19,Hapoel Ramat Gan U19,1.85,3.70,3.65,1.25,1.23,1.85,-1.5,3.25,+1.5,1.30,2.5,1.77,1.93,+111
72,Templeogue United,St. John Bosco,,,,,,,,,,,,,,
73,Tek United,Glebe North,6.10,1.52,3.90,1.20,2.35,1.09,0,2.35,0,1.53,4.5,2.20,1.60,+4
74,College Corinthians,Ringmahon Rangers,1.40,4.40,7.60,1.05,1.17,2.75,-1.5,2.75,+1.5,1.40,2.5,1.88,1.82,+115
75,Afrurelding,Fram Reykjavik,2.65,2.80,2.90,1.35,1.38,1.42,-1.5,5.40,+1.5,1.11,3.5,1.60,2.20,+107
76,Grindavik,Vestri,1.30,4.30,11.50,1.01,1.18,3.20,-1.5,2.30,+1.5,1.55,2.5,2.00,1.72,+160
77,Thor Akureyri,Throttur Reykjavik,1.07,9.00,29.00,,1.03,6.80,-2.5,2.05,+2.5,1.68,3.5,1.55,2.35,+145
78,Vaengir Yupiters,KV Vesturbaejar,11.00,5.80,1.22,3.85,1.10,1.01,+1.5,1.83,-1.5,1.87,2.5,1.50,2.40,+72
79,Ellidi,Sindri,1.68,4.05,4.20,1.19,1.20,2.05,-1.5,3.35,+1.5,1.28,4.5,1.53,2.35,+99
80,KH Hlidarendi,Kria,1.50,4.15,5.80,1.10,1.19,2.40,-1.5,2.65,+1.5,1.43,5.5,2.30,1.55,+30
81,Breidablik/Augnablik U19,KA/Dalvik/Reynir U19,1.35,4.80,7.90,1.05,1.15,2.95,-1.5,1.95,+1.5,1.75,3.5,2.30,1.55,+2
82,Okzhetpes,Shakhter Karaganda,2.90,3.20,2.35,1.53,1.30,1.35,+1.5,1.14,-1.5,4.90,2.5,2.20,1.60,+198
83,Jelgava,Spartaks Jurmala,3.85,2.60,2.30,1.55,1.45,1.22,+1.5,1.13,-1.5,5.10,3.5,1.97,1.73,+94
84,Dziugas,Vytis Vilnius,1.30,4.50,11.00,1.01,1.16,3.20,-1.5,2.35,+1.5,1.52,2.5,1.98,1.72,+112
85,Atmosfera,Nevezis,39.00,10.50,1.05,7.80,1.01,,+2.5,1.78,-2.5,1.92,3.5,1.53,2.35,+103
86,Riteriai-2,Hegelman Litauen,1.52,3.70,6.50,1.08,1.23,2.35,-1.5,3.10,+1.5,1.32,2.5,1.95,1.75,+110
87,Zalgiris Kaunas-2,Dainava Alytus,55.00,13.00,1.03,9.00,,,+2.5,2.00,-2.5,1.72,3.5,1.55,2.25,+99
88,Zalgiris-2 Vilnius,FA Siauliai,2.75,2.85,2.75,1.40,1.37,1.40,0,1.85,0,1.85,1.5,1.73,2.00,+7
89,BFA Vilnius,Minija 2017,1.80,3.15,4.80,1.15,1.30,1.90,0,1.30,0,3.20,2.5,1.95,1.75,+7
90,Akademija Pandev,Struga Trim-Lum,2.20,2.75,3.80,1.22,1.40,1.60,-1.5,5.10,+1.5,1.13,1.5,1.90,1.80,+166
