0,Belyye Rozy,Krasnie Maki,4.40,4.00,1.65,2.10,1.20,1.17,+1.5,1.45,-1.5,2.55,4.5,1.93,1.77,+22
1,Arsenal L (DangerDim77),Man.United (orlovsky1),3.05,2.20,3.30,1.30,1.60,1.33,-1.5,7.70,+1.5,1.06,3.5,2.30,1.55,+52
2,Liverpool (nikkitta),Man. City (Hrusch),3.30,1.85,4.20,1.19,1.85,1.30,0,1.65,0,2.10,0.5,1.58,2.25,+54
3,Barcelona (Plevis),Atletico M (JKey),27.00,4.80,1.20,4.05,1.15,,+1.5,1.23,-1.5,3.75,1.5,1.78,1.92,+30
4,Real M (Lomik),Valencia (Mr.Jab),20.00,3.50,1.35,2.95,1.25,,+1.5,1.28,-1.5,3.30,1.5,1.55,2.30,
5,Lokomotiv M (Conqueror),Fenerbahce (Steven),1.19,5.90,14.00,,1.10,4.15,-1.5,1.75,+1.5,1.95,4.5,1.55,2.30,
6,Marseille (Tekashi),Milan (Wizard),1.65,3.60,5.10,1.13,1.25,2.10,-1.5,2.90,+1.5,1.35,1.5,1.52,2.35,+71
7,Centrovie Kulturologi,Moscow Kremlevci,2.15,5.50,2.40,1.55,1.13,1.65,-1.5,2.90,+1.5,1.40,8.5,1.90,1.85,+66
8,Russia (nazar4ik99),Finland (Joker),3.30,4.50,1.80,1.90,1.16,1.30,+1.5,1.43,-1.5,2.60,4.5,2.05,1.68,+115
9,Russia (mrPanda),Canada (keks),,,,,,,,,,,9.5,1.72,2.00,+13
10,United States (Shket),SWEDEN (JET),1.14,,,,,4.90,,,,,4.5,1.90,1.80,+19
11,Great Wall Automobile,Dafeng Printing,5.80,,1.10,,,,+9.5,1.92,-9.5,1.78,113.5,1.87,1.83,+8
12,Zenit (JoKeR),Panathinaikos (BLM_Mamba),10.00,,1.02,,,,+14.5,1.78,-14.5,1.92,104.5,1.85,1.85,+6
13,Orlando Magic (McQueen),San Antonio Spurs (Goku),1.78,,1.92,,,,-1.5,1.92,+1.5,1.78,116.5,1.87,1.83,+6
14,Utah Jazz (Siegfried),Sacramento Kings (SLAMDUNKVV),4.15,,1.19,,,,+7.5,1.85,-7.5,1.85,135.5,1.80,1.90,+6
15,Los Angeles Clippers (Elsa),Dallas Mavericks (Jasmine),,,,,,,,,,,,,,
16,Philadelphia 76ers (Lily),Los Angeles Lakers (Stella),4.00,,1.20,,,,+5.5,1.75,-5.5,1.95,178.5,1.87,1.83,+6
17,Milwaukee Bucks (Sphynx),Brooklyn Nets (Potter),,,,,,,,,,,,,,
18,Sacramento Kings (Galka_khv),Memphis Grizzlies (chistilshik24),2.31,,1.54,,,,+3.5,1.83,-3.5,1.87,108.5,1.80,1.90,+6
19,Burevestnik (w),Greenland (w),8.00,,1.05,,,,,,,,,,,
20,Ireland (JohnnySize),Wales (Kisha),,,,,,,-16.5,1.80,+16.5,1.90,43.5,1.87,1.83,+20
21,Renegades,Chiefs Esports Club,1.03,,10.00,,,,,,,,,,,
22,Team Lightning,Hot Pot Brothers,,,,,,,,,,,,,,
23,T1,QuestionMark,,,,,,,,,,,,,,
