37,Kristiansund BK,Sarpsborg 08,2.15,2.85,3.95,1.23,1.40,1.65,-1.5,4.50,+1.5,1.18,1.5,1.72,2.05,+149
38,Stromsgodset,Viking,3.00,2.80,2.65,1.45,1.40,1.35,+1.5,1.13,-1.5,5.50,1.5,1.60,2.25,+183
39,Valerenga,Sandefjord,3.75,3.25,2.03,1.75,1.32,1.25,+1.5,1.17,-1.5,4.70,2.5,1.75,2.00,+118
40,FSK Dolgoprudny-2,Sergiev Posad,,,,,,,-3.5,1.55,+3.5,2.30,5.5,1.65,2.10,
41,Spartak Subotica,Radnicki Nis,2.12,3.50,3.20,1.33,1.28,1.68,-1.5,3.75,+1.5,1.25,2.5,1.70,2.10,+209
42,Cukaricki,Backa Palanka,1.25,5.50,11.50,1.02,1.13,3.75,-1.5,1.75,+1.5,2.00,2.5,1.62,2.25,+226
43,Javor,Radnik Surdulica,2.05,3.40,3.55,1.27,1.30,1.73,-1.5,3.70,+1.5,1.25,2.5,1.72,2.07,+242
44,Partizan U19,Mladost Lucani U19,,,1.16,4.60,,,+1.5,1.85,-1.5,1.85,2.5,1.45,2.55,+4
45,1 Maj Ruma,Feniks 1995,,,,,,,-2.5,8.00,+2.5,1.05,2.5,5.00,1.14,+4
46,Jedinstvo Paracin,Sindjelic Nis,,,,,,,,,,,,,,
47,Dunajska Streda,Spartak Trnava,1.77,2.85,6.80,1.09,1.40,1.97,-1.5,3.75,+1.5,1.25,3.5,1.90,1.85,+100
48,Nitra,Ruzomberok,4.20,3.50,1.85,1.90,1.28,1.20,+1.5,1.28,-1.5,3.50,2.5,2.00,1.75,+232
49,Domzale,ASK Bravo Publikum,2.30,3.50,2.80,1.38,1.25,1.55,-1.5,4.40,+1.5,1.17,2.5,1.85,1.85,+237
50,KRKA,Brda,1.13,7.70,15.00,,1.05,5.10,-1.5,1.55,+1.5,2.30,2.5,1.50,2.40,+140
51,TiPS,MPS/Atletico Malmi,1.12,7.30,20.00,,1.06,5.30,-1.5,1.53,+1.5,2.35,5.5,2.45,1.48,+92
52,Poissy,Blois F.41,3.10,2.65,2.65,1.42,1.42,1.32,+1.5,1.06,-1.5,7.40,1.5,2.30,1.55,+136
53,St. Pryve St. Hilaire,Chartres,12.50,4.60,1.28,3.35,1.16,,+1.5,1.48,-1.5,2.45,2.5,2.08,1.67,+103
54,Voltigeurs Chateaubriant,Lorient B,1.30,4.30,13.00,,1.18,3.20,-1.5,3.00,+1.5,1.35,2.5,2.75,1.40,+99
55,Vannes,Versailles,5.10,3.20,1.75,1.95,1.30,1.13,+1.5,1.27,-1.5,3.40,2.5,1.65,2.10,+146
56,Bobigny AC,Auxerre-B,1.45,3.60,8.50,1.04,1.25,2.55,-1.5,3.00,+1.5,1.35,2.5,2.50,1.45,+104
57,Metz B,Beauvais,2.45,2.45,3.80,1.22,1.48,1.48,-1.5,5.60,+1.5,1.11,1.5,2.05,1.68,+136
58,Lusitanos,Reims B,1.07,9.00,31.00,,1.03,6.80,-1.5,1.40,+1.5,2.70,3.5,2.00,1.72,+95
59,Hyeres,Marseille B,1.32,4.50,10.50,1.01,1.16,3.10,-1.5,2.70,+1.5,1.40,2.5,2.20,1.60,+106
60,Lyon B,Frejus-Saint-Raphael,1.38,3.75,11.00,1.01,1.23,2.80,-1.5,2.75,+1.5,1.40,2.5,2.30,1.55,+106
61,Martigues,Rumilly,1.22,4.80,17.00,,1.15,3.85,-1.5,2.25,+1.5,1.55,4.5,2.17,1.62,+86
62,Monts Or Azergues,Marignane Gignac,1.65,2.85,8.00,1.05,1.37,2.10,-1.5,3.40,+1.5,1.27,1.5,2.00,1.72,+134
63,Angers B,Mont-de-Marsan,1.40,3.60,11.50,1.01,1.25,2.75,-1.5,2.95,+1.5,1.35,2.5,2.55,1.45,+102
64,Nantes B,Colomiers,15.00,4.90,1.25,3.55,1.14,,+1.5,1.45,-1.5,2.50,2.5,2.50,1.47,+102
65,Romorantin,Trelissac,2.35,2.40,4.15,1.19,1.50,1.53,-1.5,6.20,+1.5,1.09,1.5,2.45,1.48,+130
66,Slaven Belupo,NK Gorica,1.50,3.70,7.70,1.07,1.25,2.50,-1.5,3.30,+1.5,1.30,2.5,2.00,1.75,+142
67,Cibalia Vinkovci,Medjimurje,1.20,4.80,27.00,,1.15,4.05,-1.5,3.85,+1.5,1.22,5.5,1.90,1.80,+26
68,NK Solin,Kustosija,27.00,4.30,1.23,3.75,1.18,,+1.5,1.11,-1.5,5.60,3.5,2.30,1.55,+6
69,Radnik Sesvete,Opatija,32.00,4.60,1.20,4.05,1.16,,+1.5,1.12,-1.5,5.20,1.5,2.30,1.55,+8
70,Lucko Zagreb,NK Gaj Mace,1.14,5.20,69.00,,1.13,4.90,-1.5,3.90,+1.5,1.20,1.5,2.18,1.61,+8
71,Vuteks Sloga,NK Valpovka,1.27,4.70,12.00,,1.15,3.40,-1.5,2.25,+1.5,1.57,2.5,2.03,1.70,+109
72,Croatia Dakovo,Oriolik,1.35,4.40,9.50,1.02,1.17,2.95,-1.5,2.55,+1.5,1.45,2.5,1.95,1.75,+115
73,Orijent U19,Dugopolje U19,,,,,,,-2.5,3.50,+2.5,1.25,2.5,2.17,1.62,+10
74,Inter Zaprecic U19,Osijek U19,,,,,,,+2.5,1.65,-2.5,2.10,4.5,1.65,2.10,
75,Istra 1961 Pula U19,Sesvete U19,1.11,8.50,15.00,,1.04,5.50,-1.5,1.42,+1.5,2.65,3.5,1.62,2.15,+29
76,Mornar Bar U19,Mladost Donja Gorica U19,1.02,,,,,14.00,-2.5,3.00,+2.5,1.35,4.5,1.70,2.02,+4
77,Igalo U19,Rudar Pljevlja U19,35.00,4.50,1.20,4.05,1.16,,+1.5,1.15,-1.5,4.70,1.5,2.17,1.62,+4
78,GAIS,Orgryte,11.50,1.80,2.30,1.55,1.90,1.01,+1.5,1.05,-1.5,8.50,0.5,1.90,1.80,+83
79,Halmstad,GIF Sundsvall,3.55,1.60,5.90,1.10,2.20,1.25,0,1.50,0,2.40,0.5,2.00,1.72,+10
80,Tallinna Kalev,Tammeka Tartu,,,,,,,+2.5,1.35,-2.5,2.95,2.5,1.98,1.72,+10
81,Kuressaare,Paide Linnameeskond,,,,,,,+2.5,2.20,-2.5,1.60,3.5,2.20,1.60,+24
82,Tartu JK Welco 2,JK Narva Trans 2,1.45,5.00,5.30,1.12,1.13,2.55,-1.5,2.25,+1.5,1.58,4.5,2.12,1.64,+113
83,Pohja-Tallinna JK Volta,Helios Tartu,3.50,5.00,1.67,2.07,1.13,1.25,+1.5,1.50,-1.5,2.45,5.5,2.15,1.62,+9
84,Al Bahrain,Sitra Cultural Sports,2.25,2.60,4.00,1.20,1.45,1.57,-1.5,5.10,+1.5,1.13,1.5,2.00,1.72,+71
85,Malkiya,Essa Town,2.45,2.55,3.55,1.25,1.45,1.48,-1.5,5.80,+1.5,1.10,1.5,2.15,1.62,+134
86,Al Masry,Misr El Makasa,3.40,2.90,2.35,1.55,1.40,1.30,+1.5,1.11,-1.5,6.10,1.5,1.92,1.82,+199
87,Al Kawkab,Al Thuqbah,3.15,2.45,2.80,1.38,1.48,1.30,+1.5,1.05,-1.5,8.00,3.5,2.30,1.55,+96
88,Al Baten,Hetten,2.50,2.55,3.45,1.25,1.45,1.47,-1.5,5.80,+1.5,1.10,1.5,2.10,1.65,+139
89,Uhud Medina,Al-Bukiryah,3.15,3.10,2.25,1.57,1.32,1.30,+1.5,1.15,-1.5,4.70,1.5,1.55,2.30,+179
90,AS Soliman,Etoile Sahel,,,,,,,,,,,2.5,9.00,1.05,
91,Etoile Metlaoui,Hammam-Lif,10.50,3.35,1.45,2.55,1.28,1.01,0,6.30,0,1.08,1.5,1.90,1.80,
92,US Ben Guerdane,Sfaxien CA,,,,,,,+2.5,1.25,-2.5,3.50,2.5,2.10,1.65,+55
93,Baroka FC,Chippa United,10.00,3.15,1.50,2.40,1.30,1.02,+1.5,1.20,-1.5,4.00,1.5,1.42,2.65,+97
94,Sansare,Solola,3.35,3.35,2.05,1.68,1.28,1.28,+1.5,1.22,-1.5,3.80,2.5,1.90,1.80,+200
95,York 9,Valour,2.25,3.35,2.95,1.35,1.28,1.57,-1.5,4.40,+1.5,1.17,2.5,1.85,1.85,+205
96,America De Quito,Atletico Porteno,2.10,2.65,4.40,1.17,1.42,1.65,-1.5,4.80,+1.5,1.15,1.5,1.95,1.75,+86
97,Krasnie Maki,Zelenie Berety,2.75,3.90,2.20,1.60,1.21,1.40,0,2.07,0,1.67,5.5,1.65,2.10,+24
98,ASD Pink Sport Time (w),Napoli (w),1.65,3.35,5.90,1.10,1.28,2.10,-1.5,4.15,+1.5,1.19,2.5,2.25,1.55,+103
99,UNAM (w),Toluca (w),1.85,3.40,4.00,1.20,1.27,1.85,-1.5,3.50,+1.5,1.25,2.5,1.95,1.75,+200
100,Urazbakhtin (DAG) Milan,Zhukov (RUB) Liverpool,13.00,4.60,1.27,3.40,1.16,,+1.5,1.45,-1.5,2.55,4.5,2.00,1.72,+7
101,RB Leipzig (dm1trena),Bayern (slezaintima),2.70,2.45,3.35,1.28,1.48,1.40,-1.5,5.50,+1.5,1.11,2.5,2.30,1.55,+35
102,Borussia D (nikkitta),Borussia M (Foggy),2.65,2.95,2.70,1.40,1.35,1.42,+1.5,1.16,-1.5,4.60,2.5,1.72,2.00,+96
103,Brugge (Walker),Galatasaray (Skripp),,,,,,,,,,,,,,
104,Sl Benfica (Aventon),Lokomotiv Moscow (Olom),,,,,,,,,,,,,,
105,Breclav,Uhersky Ostroh,1.35,3.90,13.00,,1.20,2.95,-1.5,2.95,+1.5,1.35,11.5,1.45,2.50,+6
106,Podebrady,Chrudim,1.58,4.90,4.10,1.19,1.14,2.25,-1.5,2.20,+1.5,1.60,6.5,1.85,1.85,+98
107,Ace Banda,Chetyre Ledokola,2.25,4.70,2.50,1.50,1.17,1.60,-1.5,3.30,+1.5,1.30,5.5,1.75,2.00,+70
108,Preobrazhenskiye Vityazi,BSK Moscow,,,,,,,-4.5,1.67,+4.5,2.08,8.5,1.60,2.20,+37
109,Gohockey,Profsoyuz skotozaboyshchikov,1.93,4.20,3.10,1.32,1.19,1.77,-1.5,2.55,+1.5,1.45,5.5,1.87,1.83,+127
110,GCK Lions U20,Kloten U20,1.10,7.90,21.00,,1.05,5.80,-2.5,1.77,+2.5,1.93,6.5,1.65,2.10,+77
111,Washington Capitals (Dmitry_gavr13),Les Canadiens de Montréal (fine_oxtail3),1.75,5.00,3.20,1.30,1.13,1.95,-1.5,2.25,+1.5,1.55,5.5,1.70,2.02,+118
112,Cherni Vltsyi U20,Uhersky Brod U20,,,,,,,,,,,,,,
113,Kk Cibona,Dubrava Zagreb,,,,,,,-50.5,1.90,+50.5,1.80,160.5,1.87,1.83,+6
114,Anwil Wloclawek,Start Lublin,2.55,,1.45,,,,+5.5,1.83,-5.5,1.87,156.5,1.83,1.87,+8
115,Hermine De Nantes,UJAP Quimper 29,1.51,,2.38,,,,-1.5,1.73,+1.5,1.98,166.5,1.87,1.83,+4
116,Nancy,Dijon,3.15,,1.31,,,,+7.5,1.85,-7.5,1.85,156.5,1.90,1.80,+16
117,Phoenix Suns (aLikan_),Charlotte Hornets (uskov9713),,,,,,,,,,,,,,
118,Wybrzeze Gdansk,KPR Legionowo,1.70,5.80,3.10,1.32,1.10,2.03,-1.5,2.10,+1.5,1.65,50.5,1.72,2.00,+12
119,Club Sportif Sakiet Ezzit,El Makarem de Mahdia,1.41,10.00,3.70,1.23,1.02,2.70,-2.5,1.80,+2.5,1.90,53.5,1.83,1.87,+10
120,Etoile Sportive Sahel,AS Hammamet,1.48,10.00,3.30,1.29,1.02,2.47,-2.5,1.87,+2.5,1.83,51.5,1.80,1.90,+10
121,Club Africain,Esperance Sportive de Tunis,3.80,11.00,1.38,2.80,1.02,1.22,+3.5,1.80,-3.5,1.90,53.5,1.90,1.80,+10
122,Club Hand Ball Ksour Essef,Sporting Club de Moknine,1.44,9.00,3.55,1.25,1.03,2.60,-2.5,1.83,+2.5,1.87,50.5,1.77,1.93,+10
123,FS Menzel Horr,EBS Beni Khiar,1.45,9.00,3.50,1.26,1.03,2.55,-2.5,1.85,+2.5,1.85,51.5,1.80,1.90,+10
124,Sabac U19,Zemun U19,,,,,,,-9.5,1.90,+9.5,1.80,18.5,1.77,1.93,+16
125,Poniewaz B/Poniewaz D,Dollinger/Kulzer,1.12,,5.30,,,,-7.5,1.70,+7.5,2.02,78.5,2.07,1.67,
126,Toulon,Montpellier Herault,2.15,4.90,2.40,1.50,1.14,1.62,0,1.77,0,1.93,7.5,1.88,1.82,+20
127,Orlicko-Trebovsko,Centropen Dacice,,,,,,,-2.5,1.55,+2.5,2.30,7.5,1.67,2.07,+18
128,Sumavan Vimperk,FBC Draci,,,,,,,0,2.10,0,1.65,9.5,1.93,1.77,+6
129,Leicester Tigers,Bath Rugby,,,,,,,+27.5,1.63,-27.5,2.13,56.5,2.25,1.57,+2
130,Edinburgh,Glasgow Warriors,1.64,20.00,2.10,,,,-1.5,1.87,+1.5,1.83,47.5,1.80,1.90,+18
131,Team Vitality,Astralis,1.74,,1.97,,,,,,,,70.5,1.84,1.86,+18
132,ENTROPIQ,HONORIS,1.81,,1.89,,,,,,,,,,,
133,Gambit Youngsters,PACT,1.20,,4.00,,,,-4.5,1.73,+4.5,2.00,27.5,2.00,1.72,+32
134,forZe,lvlUP,,,,,,,,,,,,,,
135,Team Secret,Vikin.gg,,,,,,,,,,,,,,
136,Virtus.pro,BDS Esport,,,,,,,,,,,,,,
137,Карта 1. Virtus.pro,BDS Esport,1.85,,1.85,,,,-1.5,2.25,+1.5,1.58,11.5,2.08,1.65,+18
138,London Royal Ravens,Paris Legion,1.60,,2.20,,,,-1.5,1.85,+1.5,1.85,11.5,2.12,1.64,+18
