0,St. Josephs,B 36 Torshavn,,,,,,,,,,,3.5,9.50,1.05,
1,NSI Runavik,Barry Town,1.50,4.05,7.30,1.09,1.25,2.60,-1.5,2.50,+1.5,1.55,2.5,2.20,1.65,+276
2,CS Ocna Mures,AFC Unirea 1924 Alba Iulia,9.50,1.32,4.60,1.16,3.10,1.02,0,2.70,0,1.40,2.5,3.00,1.35,+4
3,Frannach,Hausmannstatten,1.25,5.70,10.00,1.02,1.10,3.55,-1.5,1.77,+1.5,1.93,7.5,1.85,1.85,+9
4,Atromitos Athinon,PAS Giannina,1.22,4.80,18.00,,1.15,3.85,-1.5,2.30,+1.5,1.55,2.5,2.50,1.47,+96
5,Almere City,Den Bosch,1.85,3.40,4.00,1.20,1.27,1.85,-1.5,3.25,+1.5,1.30,2.5,2.13,1.64,+195
6,Hennef 05,Fortuna K,8.00,4.90,1.33,3.05,1.14,1.05,+1.5,1.85,-1.5,1.85,2.5,1.55,2.30,+189
7,Kray,Blau-Weiss Mintard,1.15,8.00,11.00,1.01,1.05,4.70,-2.5,2.10,+2.5,1.65,4.5,2.15,1.62,+167
8,Lippstadt 08,Victoria Clarholz,1.10,9.00,18.00,,1.03,5.80,-2.5,1.92,+2.5,1.78,4.5,2.25,1.57,+162
9,SPVGG Steele,Werden Heidhausen,1.62,5.10,3.75,1.23,1.13,2.15,-1.5,2.35,+1.5,1.52,4.5,1.97,1.73,+80
10,Dresdner,Grossenhainer FV,3.20,4.50,1.82,1.88,1.16,1.30,0,2.50,0,1.48,3.5,1.95,1.75,+7
11,BSV 1892,Teutonia 1899,1.35,6.00,6.00,1.09,1.09,2.95,-1.5,2.00,+1.5,1.72,3.5,1.60,2.20,+2
12,Energetik Mogilev,Arsenal Mogilev,,,,,,,,,,,,,,
13,Hapoel Acre,Hapoel Afula,1.25,5.40,11.00,1.01,1.12,3.55,-1.5,1.85,+1.5,1.85,2.5,1.48,2.45,+160
14,Hapoel Iksal Imad,Hapoel Katamon,3.25,3.20,2.15,1.62,1.30,1.30,+1.5,1.25,-1.5,3.60,2.5,1.80,1.90,+203
15,Hapoel Petah Tikva,Hapoel Nof HaGalil,3.95,3.25,1.93,1.77,1.30,1.20,+1.5,1.25,-1.5,3.60,2.5,2.30,1.55,+199
16,Hapoel Raanana,Maccabi Ahi Nazareth,2.55,3.10,2.75,1.40,1.32,1.45,-1.5,5.70,+1.5,1.11,1.5,1.52,2.35,+191
17,Sektzia Nes-Tziona,Hapoel Nir Ramat Hasharon,2.45,3.10,2.85,1.37,1.32,1.48,-1.5,4.80,+1.5,1.15,2.5,2.20,1.60,+194
18,Hapoel Rishon LeZion,Kfar Qasem,3.10,3.10,2.30,1.55,1.32,1.32,+1.5,1.14,-1.5,4.90,1.5,1.50,2.45,+195
19,Keflavik U19,HK/Ymir U19,1.45,5.10,5.10,1.13,1.13,2.55,-1.5,2.15,+1.5,1.62,4.5,2.13,1.64,+176
20,Panevezys,Zalgiris Kaunas,,,,,,,,,,,,,,
21,Riteriai Vilnius,Zalgiris Vilnius,19.00,6.70,1.14,4.90,1.07,,+1.5,2.45,-1.5,1.48,3.5,2.08,1.67,+144
22,Baerum U19,Nordstrand U19,1.30,5.00,9.50,1.02,1.13,3.20,-1.5,2.05,+1.5,1.68,2.5,1.52,2.35,+124
23,AM-Esteyt,Topol Dnepr,1.30,4.90,9.00,1.03,1.14,3.20,-1.5,2.55,+1.5,1.45,4.5,2.50,1.48,+6
24,Sudet,Union Plaani,,,,,,,,,,,,,,
25,VJS,Valtti,,,,,,,-4.5,2.80,+4.5,1.38,6.5,2.12,1.64,+10
26,Tampere United,Pato,,,,,,,-10.5,1.55,+10.5,2.30,11.5,2.00,1.72,+2
27,TPK,Inter Turku II,2.05,2.95,3.90,1.20,1.35,1.68,-1.5,6.70,+1.5,1.07,2.5,2.20,1.60,+38
28,Norrvalla FF Voyri,VPS J Akademia,2.55,2.35,3.75,1.23,1.53,1.45,-1.5,5.70,+1.5,1.10,5.5,2.30,1.55,+87
29,SIF,VPV,,,,,,,-4.5,1.83,+4.5,1.87,5.5,2.20,1.60,+7
30,Tampereen Peli-Toverit,FJK Forssa,1.20,5.00,22.00,,1.13,4.05,-1.5,2.35,+1.5,1.53,2.5,2.60,1.45,+92
31,PaiHa,EuPa,2.55,2.30,3.90,1.20,1.55,1.45,-1.5,5.40,+1.5,1.12,3.5,2.25,1.57,+55
32,Espoo Tikka,Kirkkonummi,3.25,4.00,1.90,1.80,1.20,1.30,+1.5,1.33,-1.5,3.05,3.5,2.20,1.60,+206
33,Espoo-2,Herto,1.47,4.80,5.10,1.13,1.15,2.50,-1.5,2.07,+1.5,1.67,4.5,1.97,1.73,+168
34,Tallinn Jk Piraaja,kuressaare-2,,,,,,,+4.5,1.95,-4.5,1.75,6.5,1.55,2.30,+13
35,Saue JK Laagri,Harju Laagri,1.53,5.50,4.05,1.20,1.11,2.35,-1.5,2.17,+1.5,1.62,5.5,1.85,1.85,+9
36,Al Hala,Busaiteen,3.75,2.30,2.65,1.42,1.55,1.23,+1.5,1.07,-1.5,6.90,3.5,2.65,1.42,+92
37,Al Shabab Manama,Al Riffa,,,,,,,+2.5,2.15,-2.5,1.63,5.5,2.00,1.72,+73
38,Foolad Ahvaz,Tractor Sazi Tabriz,1.32,4.15,12.00,,1.19,3.10,-1.5,3.20,+1.5,1.30,1.5,1.45,2.60,+96
39,Machine Sazi Tabriz,Sanat Naft Abadan,1.14,6.10,24.00,,1.09,4.90,-1.5,2.10,+1.5,1.65,2.5,2.45,1.48,+94
40,Naft Mased Soleiman,Pars Jonoubi Jam,3.85,2.35,2.55,1.45,1.53,1.22,+1.5,1.07,-1.5,7.00,1.5,2.50,1.45,+130
41,Paykan,Sepahan Esfahan,17.00,5.00,1.25,3.75,1.15,,+1.5,1.50,-1.5,2.50,2.5,2.60,1.45,+124
42,Persepolis Tehran,Saipa Tehran,1.03,,,,,11.50,-2.5,2.17,+2.5,1.62,3.5,2.45,1.48,+88
43,Shahin Bushehr,Esteghlal Tehran,2.80,2.85,2.80,1.40,1.40,1.40,+1.5,1.11,-1.5,6.10,2.5,1.80,1.95,+110
44,Shahr Khodro,Nassaji Mazandaran,2.05,2.50,5.50,1.13,1.50,1.73,-1.5,5.20,+1.5,1.14,1.5,2.35,1.55,+151
45,Al Khor,Al Shahaniya,2.00,2.80,4.50,1.16,1.38,1.72,-1.5,4.40,+1.5,1.17,3.5,1.85,1.85,+98
46,Al Sailiya,Umm Salal,3.25,2.60,2.60,1.45,1.45,1.30,+1.5,1.07,-1.5,6.70,1.5,2.30,1.55,+138
