23,Atletico Ottawa,Cavalry,4.45,3.85,1.71,2.075,1.24,1.19,1.832,2.5,1.97,1.67,+1-,2.21,2.19,1,1.65,1.82,1.5,1.95,,,,,
24,El Mokawloon,Zamalek,2.2,3.25,3.25,1.32,1.32,1.632,2.05,3,1.77,1.59,0,2.37,2.06,1.5,1.73,2.21,1.5,1.64,,,,,
25,Tanta,Ismaily,8.66,4.59,1.36,3.01,1.18,1.055,1.712,2.5,2.13,2.27,+1-,1.64,1.71,0.5,2.09,2.18,2,1.65,,,,,
26,Hapoel Iksal Amad,Hapoel Jerusalem,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,
27,Hapoel Ra'anana,Hapoel Umm al-Fahm,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,
28,Mouloudia Club d'Oujda,Raja Beni Mellal,1.44,3.5,11,1.025,1.28,2.67,1.77,1.5,2.05,1.9,-1+,1.9,2.21,1.5,1.64,3.28,0.5,1.32,,,,,
29,Atletico Grau,Alianza Universidad,3.76,2.05,3.18,1.33,1.73,1.25,2.01,3,1.8,1.95,0,1.85,2.12,1.5,1.69,2.12,1.5,1.69,,,,,
30,Defensor Sporting,C.A. Cerro,1.08,8.55,41,-,1.056,7.1,2.184,2,1.68,2.13,-1.5+,1.71,1.77,1.5,2.01,3.87,0.5,1.24,,,,,
31,Melania Delai,Qinwen Zheng,22,-,1.005,,,,1.71,24.5,2.06,1.71,+7.5-,2.06,1.7,8.5,2.03,-,-,-,-,-,-,,
32,Audax Sao Paulo Esporte Clube,EC Sao Bento SP,15.3,4.86,1.25,3.71,1.165,-,1.87,1.5,1.93,1.8,+1-,2.01,3.13,0.5,1.34,3.38,1.5,1.3,,,,,
33,IA Akranes (Women),Haukar (Women),25,25,-,-,-,-,2.01,4,1.8,2.46,+3-,1.55,2.52,0.5,1.5,1.92,3.5,1.85,,,,,
34,La Bruixa Dor Manresa,Universidad Catolica de Murcia,1.02,12,15,,,,1.92,177.5,1.82,1.94,-12.5+,1.8,1.84,94.5,1.88,1.88,82.5,1.84,-,-,,-,
35,Irina Sharyi,Victoria Volokhina,1.31,-,3.24,,,,1.84,130.5,1.9,1.784,-2.5+,1.965,1.85,62.5,1.89,1.89,65.5,1.85,-,-,-,,
36,Sweden team,Canada team,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,-,-,,,-
37,Spartak+,Barcelona+,1.595,6.51,3.325,1.28,1.064,2.144,1.96,10,1.84,1.888,-1+,1.912,2.005,5.5,1.808,2.02,4.5,1.79,,,,,
38,Inter+,Liverpool+,3.93,5.23,1.575,2.245,1.11,1.19,2.11,7.5,1.616,1.845,+1-,1.955,1.848,3,1.955,2.55,4.5,1.425,,,,,
39,Germany (3x3),France (3х3),-,-,-,-,-,-,2.175,10,1.688,1.81,+3-,1.995,-,-,-,-,-,-,,,,,
40,Ivan Mikhaylyuk,Stepan Guryanov,-,-,-,,,,1.84,16,1.9,-,-,-,-,-,-,2.696,6.5,1.43,-,-,-,,
41,Clippers,Rockets,1.408,7.35,3.78,,,,2,72.5,1.81,2.01,-3.5+,1.8,1.8,37.5,1.9,1.87,34.5,1.83,-,-,,-,
42,First Flyers,City Devils,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,-,-,,,-
43,Strazhy Galaktiki,Peresmeshniki,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,-,-,,,-
44,Elevation,Ural Academy,1.496,-,2.608,,,,1.87,184.5,1.93,1.864,-5.5+,1.94,1.864,95.5,1.94,1.925,92.5,1.875,-,-,-,,
45,Ural Police,Club Victory,1.9,-,1.9,,,,1.87,185.5,1.93,1.95,-0.5+,1.85,1.864,94.5,1.936,1.864,94.5,1.936,-,-,-,,
