0,Akhmat,CSKA Moscow,12.00,4.90,1.30,3.55,1.18,1.03,+1.5,1.82,-1.5,1.98,3.5,2.15,1.70,+219
1,Rubin Kazan,Tambov FC,1.55,3.75,7.30,1.09,1.27,2.45,-1.5,2.70,+1.5,1.45,1.5,1.53,2.50,+252
2,Beerschot-Wilrijk,Standard Liege,12.00,4.60,1.30,3.35,1.18,1.02,+1.5,1.43,-1.5,2.70,2.5,2.65,1.45,+138
3,Zbrojovka Brno,Bohemians Praha 1905,2.85,2.50,3.20,1.33,1.50,1.40,-1.5,7.40,+1.5,1.07,1.5,1.95,1.80,+171
4,Pardubice,Teplice,1.55,3.50,7.30,1.08,1.28,2.35,-1.5,3.70,+1.5,1.25,2.5,2.50,1.50,+126
5,Slovan Liberec,Victoria Plzen,1.09,9.50,24.00,,1.04,6.70,-1.5,1.60,+1.5,2.25,5.5,1.97,1.77,+109
6,Celtic,Motherwell,1.08,9.00,43.00,,1.05,7.10,-1.5,1.65,+1.5,2.15,2.5,2.10,1.70,+93
7,Velez,Torpedo Moscow,,,,,,,+3.5,1.77,-3.5,2.05,4.5,2.80,1.45,+63
8,Dynamo Bryansk,Irtysh Omsk,1.20,5.80,19.00,,1.14,4.60,-1.5,2.55,+1.5,1.52,1.5,1.48,2.65,+108
9,N.Novgorod,Tekstilschik Ivanovo,2.35,2.05,6.90,1.10,1.77,1.60,-1.5,7.20,+1.5,1.10,2.5,1.57,2.40,+93
10,Kayanza,BS Dynamique,,,1.13,5.00,,,+1.5,1.17,-1.5,4.50,1.5,2.45,1.48,+4
11,Hilden,SpVg Wesseling-Urfeld,1.08,7.10,79.00,,1.06,6.50,-1.5,3.95,+1.5,1.20,5.5,2.20,1.58,+6
12,TUS Hordel,Westfalia Herne,63.00,18.00,1.02,10.00,,,+3.5,1.50,-3.5,2.40,4.5,1.55,2.30,+40
13,Peristeriou,FC Sourmena,3.75,3.10,2.02,1.70,1.32,1.23,0,2.55,0,1.45,2.5,1.55,2.30,+7
14,Almyros,Poros,1.55,3.70,6.00,1.09,1.23,2.30,-1.5,2.80,+1.5,1.38,1.5,1.48,2.45,+2
15,Kamatero,Haravgiakos,2.50,3.60,2.50,1.47,1.25,1.47,0,1.85,0,1.85,2.5,1.75,1.95,+7
16,Niva Chausy,Spartak Shklov,3.95,3.75,1.78,1.92,1.23,1.20,0,2.85,0,1.37,2.5,1.85,1.85,
17,Crossing Schaerbeek,Schaerbeek,1.03,13.00,51.00,,,9.00,-2.5,1.95,+2.5,1.75,3.5,1.72,2.00,+101
18,Union St. Gilloise,KVC Westerlo,2.30,2.15,5.50,1.11,1.62,1.55,-1.5,6.50,+1.5,1.08,0.5,1.45,2.55,+120
19,Hebar Pazardjik U19,Cherno More Varna U19,8.50,5.00,1.30,3.20,1.13,1.04,+1.5,1.60,-1.5,2.20,2.5,1.53,2.35,+122
20,Rodopa Smolyan,Dimitrovgrad,2.30,4.30,2.40,1.50,1.18,1.55,-1.5,4.00,+1.5,1.20,3.5,2.25,1.58,+43
21,Atletik Kuklen,Vereya,1.65,4.20,4.30,1.18,1.19,2.10,-1.5,2.60,+1.5,1.43,2.5,1.55,2.35,+207
22,Levski Karlovo,Yambol 2015,1.60,3.50,6.00,1.09,1.25,2.20,-1.5,2.75,+1.5,1.40,2.5,2.15,1.62,+2
23,Chernolomets 1919,Shumen-1929,3.15,3.45,2.10,1.65,1.25,1.30,0,2.25,0,1.55,2.5,2.15,1.63,+7
24,Topolite,Ustren Donchevo,3.15,3.45,2.10,1.65,1.25,1.30,0,2.25,0,1.57,2.5,1.75,1.95,+7
25,Ludogoretz-3,Dorostol,1.90,3.30,3.95,1.20,1.30,1.80,0,1.40,0,2.70,2.5,2.30,1.55,
26,Spartak Pleven,Lokomotiv 1927 Dryanovo,2.17,3.85,2.75,1.40,1.22,1.62,-1.5,3.85,+1.5,1.22,2.5,1.70,2.02,+45
27,Tryavna,Vihar Slavyanovo,,,1.04,9.50,,,+2.5,2.02,-2.5,1.70,3.5,1.63,2.15,+7
28,NK Vis Simm-Bau,NK Travnik,1.20,6.10,11.00,1.01,1.09,4.05,-1.5,1.75,+1.5,1.95,3.5,2.05,1.68,+170
29,Beitar Jerusalem U19,Hapoel Raanana U19,3.70,2.45,2.45,1.48,1.48,1.23,+1.5,1.08,-1.5,6.40,3.5,2.30,1.55,+92
30,KA Akureyri,Stjarnan Gardabae,3.60,2.35,2.75,1.42,1.55,1.27,+1.5,1.09,-1.5,6.60,1.5,2.30,1.60,+150
31,Kyzyl-Zhar,Kaspiy Aktau,1.35,4.30,9.00,1.03,1.18,2.95,-1.5,2.35,+1.5,1.52,2.5,1.65,2.10,+147
32,BFK Daugavpils,Valmiera,12.50,4.10,1.32,3.10,1.19,,+1.5,1.35,-1.5,2.85,2.5,2.75,1.40,+101
33,Rodange,Mondor-Les-Bains,3.60,2.40,2.60,1.45,1.50,1.25,+1.5,1.09,-1.5,6.20,1.5,2.25,1.55,+132
