0,Red Bull Leipzig,PSG,45.00,13.00,1.06,9.00,1.02,,+2.5,1.80,-2.5,2.00,3.5,1.58,2.40,+171
1,Leipzig-PSG. Mbappe K,Neymar,3.90,1.70,4.30,1.18,2.03,1.21,0,1.75,0,1.95,0.5,1.83,1.87,+4
2,Leipzig-PSG. Nkunku Ch,Di Maria A,,,1.03,9.00,,,+1.5,1.11,-1.5,5.50,1.5,3.40,1.27,+4
3,Celtic,KR Reykjavik,,,,,,,-5.5,2.05,+5.5,1.72,5.5,1.70,2.10,+20
4,Crvena Zvezda,College Europa,,,,,,,-3.5,1.88,+3.5,1.93,3.5,1.55,2.45,+39
5,Tonbridge Angels,Crystal Palace U23,,,,,,,+3.5,1.11,-3.5,5.50,3.5,2.95,1.35,+8
6,Newry City,Crumlin United,2.65,1.80,6.90,1.07,1.90,1.42,-1.5,7.80,+1.5,1.06,2.5,1.75,1.95,+10
7,Cray Valley,Welling United,3.90,2.85,2.10,1.65,1.37,1.20,+1.5,1.18,-1.5,4.30,3.5,1.73,2.00,+103
8,Berkhamsted,Hendon,,,1.02,15.00,,,+3.5,1.38,-3.5,2.80,4.5,2.18,1.61,+71
9,Enfield Town,Chelmsford C,1.06,10.00,28.00,,1.02,7.30,-1.5,1.40,+1.5,2.70,5.5,2.35,1.52,+75
10,St. James Gate,Transylvania,,,,,,,+2.5,2.60,-2.5,1.43,4.5,2.30,1.55,+31
11,Hamar,Bersrkir,,,,,,,-4.5,1.75,+4.5,1.95,7.5,2.20,1.60,+22
12,Fram Reykjavik U19,Leiknir/KB U19,,,,,,,,,,,3.5,6.20,1.09,
13,Grotta/Kria U19,Sindri U19,4.15,1.95,3.05,1.33,1.75,1.19,+1.5,1.05,-1.5,9.00,6.5,1.50,2.40,+10
14,Zenit-KnG,LFK Ararat Voronezh,,,,,,,,,,,,,,
15,Masr FC,Zamalek SC,5.10,2.50,2.10,1.70,1.50,1.15,+1.5,1.15,-1.5,5.10,1.5,2.25,1.60,+131
16,Difaa El Jadida,Renaissance Zemamra,2.80,2.17,3.80,1.22,1.62,1.38,-1.5,7.10,+1.5,1.06,1.5,2.50,1.48,+132
17,Sport Boys,Sporting Cristal,,,,,,,+2.5,1.17,-2.5,4.70,4.5,3.20,1.33,+6
18,Orense,LDU de Portoviejo,2.35,3.25,3.00,1.35,1.32,1.55,-1.5,4.70,+1.5,1.17,2.5,2.17,1.65,+233
19,Man.United (Chellovekk),Arsenal L (BlackStar98),4.90,1.70,3.45,1.25,2.02,1.14,0,2.20,0,1.60,0.5,1.75,1.95,+46
20,Tottenham (Flewless_ph.),Liverpool (FEARGGWP),27.00,4.60,1.20,4.05,1.16,,+1.5,1.32,-1.5,3.10,1.5,1.63,2.13,+38
21,Mon Canadiens,Phi Flyers,5.60,4.40,1.50,2.50,1.19,1.13,+1.5,1.62,-1.5,2.20,4.5,2.18,1.65,+156
22,LedoKol Saint Petersburg,Soyuzopttorg,1.35,6.40,5.60,1.11,1.08,2.95,-1.5,1.65,+1.5,2.10,7.5,2.02,1.70,+27
23,Molotoboytsy,Six Trolls,,,,,,,,,,,9.5,4.40,1.17,
24,Mil Bucks,Orlando Magic,11.00,,1.04,,,,+7.5,1.98,-7.5,1.83,232.5,1.93,1.87,+4
25,Old Stars,BC Marvel,,,,,,,-15.5,1.83,+15.5,1.87,175.5,1.87,1.83,+2
26,Barcelona (88fireburn),Olympiacos (BLM_Mamba),,,,,,,+16.5,1.92,-16.5,1.78,91.5,1.85,1.85,+6
27,Ballerz-Dr_Martynov (белые),Ringers-hatetw (black),3.55,,1.25,,,,+4.5,1.85,-4.5,1.85,37.5,1.95,1.75,+2
28,Hou Astros,Col Rockies,1.45,,2.60,,,,-1.5,2.25,+1.5,1.57,5.5,2.15,1.63,+19
