0,Riteriai,Derry City,6.10,1.45,4.60,1.18,2.65,1.11,0,2.15,0,1.65,4.5,2.40,1.55,+22
1,Arsenal Tula,Khimki,1.85,3.55,4.40,1.20,1.30,1.95,-1.5,3.75,+1.5,1.27,2.5,2.50,1.55,+259
2,Benfica U19,Real Madrid U19,11.50,3.80,1.42,2.85,1.27,1.04,+1.5,1.23,-1.5,4.20,5.5,1.62,2.30,+95
3,Blau Weiss Linz,Austria Vienna-2,,,,,,,-5.5,4.90,+5.5,1.14,5.5,3.45,1.27,+8
4,Lykovrysi,Psihikou,,,,,,,,,,,,,,
5,Stattegg,Asko SV Murfeld,,,,,,,+3.5,1.47,-3.5,2.50,6.5,2.17,1.62,+7
6,Crystal Palace,Oxford United,4.15,3.00,1.98,1.72,1.35,1.19,+1.5,1.15,-1.5,4.80,2.5,1.87,1.83,+114
7,Ajax,Hertha Berlin,1.23,5.80,10.50,1.01,1.10,3.75,-1.5,1.85,+1.5,1.85,3.5,2.08,1.65,+159
8,Heracles,Telstar,,,,,,,-3.5,1.95,+3.5,1.75,4.5,2.15,1.62,+111
9,Putten,Waalwijk,,,,,,,+4.5,1.62,-4.5,2.15,4.5,1.60,2.20,+10
10,Ginsheim,Hassia Bingen,2.65,2.80,2.90,1.35,1.38,1.42,-1.5,5.20,+1.5,1.12,1.5,1.52,2.35,+153
11,Mengede 08/20,Westfalia Herne,,,1.10,5.70,,,+2.5,1.68,-2.5,2.07,3.5,2.30,1.55,
12,Dresdner 2,Dresden FC,3.60,3.80,1.85,1.85,1.22,1.25,+1.5,1.35,-1.5,2.90,4.5,1.70,2.02,+27
13,Turkgucu Munchen,Grasshopper-Club,1.45,4.40,6.30,1.08,1.17,2.55,-1.5,2.35,+1.5,1.53,3.5,2.25,1.58,+96
14,Rellinghausen,Tusem Essen,1.68,4.60,3.70,1.23,1.16,2.05,-1.5,2.50,+1.5,1.47,4.5,1.95,1.75,+46
15,Hannover-2,Hemmingen Westerfeld,,,,,,,-5.5,2.20,+5.5,1.60,6.5,2.25,1.58,+4
16,Entite Manageoise,La Louviere Centre,9.00,6.70,1.20,4.05,1.07,1.03,+1.5,2.15,-1.5,1.62,4.5,2.05,1.68,+133
17,St. Marein-Lorenzen,Mitterndorf,,,,,,,-5.5,2.03,+5.5,1.70,7.5,2.13,1.64,+46
18,Rot-Weiss Turkspor-Herne,Sodingen,,,1.11,5.60,,,+2.5,1.83,-2.5,1.87,3.5,1.65,2.10,+4
19,Bruenninghaesen,Asc 09 Dortmund,4.50,5.20,1.50,2.40,1.13,1.16,+1.5,1.65,-1.5,2.10,4.5,2.15,1.63,+25
20,Jahn Dinslaken-Hiesfeld,Sonsbeck,1.40,5.70,5.10,1.13,1.10,2.75,-1.5,1.90,+1.5,1.80,4.5,1.90,1.80,+75
21,Mulheimer SV 07,FSV Duisburg,8.00,6.10,1.25,3.55,1.09,1.05,+1.5,1.95,-1.5,1.75,3.5,1.68,2.05,+200
22,Bruck/Leitha,Wiener Viktoria,1.06,10.00,32.00,,1.02,7.30,-2.5,1.80,+2.5,1.90,4.5,1.95,1.75,+136
23,Traiskirchen Fcm,Mannsdorf,2.95,4.15,2.00,1.72,1.19,1.35,+1.5,1.27,-1.5,3.40,2.5,1.62,2.15,+206
24,Lommel (r),Antwerp (r),3.20,3.50,2.08,1.67,1.25,1.30,+1.5,1.25,-1.5,3.60,2.5,1.95,1.75,+194
25,Viktoria Berlin,Optik Rathenow,1.08,9.00,23.00,,1.03,6.50,-1.5,1.48,+1.5,2.45,2.5,1.47,2.50,+168
26,IBV Vestmannaeyjar,Fram Reykjavik,3.75,3.65,1.85,1.85,1.25,1.23,+1.5,1.28,-1.5,3.35,3.5,1.80,1.90,+184
27,HK/Ymir U19,Afturelding-Hviti U19,2.25,4.10,2.60,1.45,1.19,1.57,-1.5,3.85,+1.5,1.22,5.5,2.08,1.67,+15
28,Floy-Flekkeroy U19,Start U19,2.40,4.80,2.18,1.60,1.15,1.50,+1.5,1.25,-1.5,3.45,4.5,1.95,1.75,+21
29,Zemplin Michalovce,Zlate Moravce,1.40,3.85,9.00,1.03,1.22,2.75,-1.5,2.65,+1.5,1.42,2.5,1.77,1.93,+175
30,Leader Dnipro,AM-Estate,,,1.10,5.80,,,+1.5,1.30,-1.5,3.20,3.5,2.05,1.68,+6
31,Kiffen,Viikingit,,,,,,,-3.5,1.57,+3.5,2.25,5.5,2.20,1.60,+85
32,Sokol Tasovice,Znojmo,,,,,,,,,,,,,,
33,Breitenrain Bern,SC Cham,2.07,3.75,3.00,1.35,1.23,1.67,-1.5,3.50,+1.5,1.25,3.5,2.30,1.55,+209
34,Halmia,Lindome,2.70,3.30,2.45,1.48,1.30,1.40,+1.5,1.17,-1.5,4.40,2.5,1.78,1.92,+221
35,Angered,Falkoping,1.16,6.40,15.00,,1.08,4.60,-1.5,1.75,+1.5,1.95,2.5,1.55,2.30,+33
36,Enkopings,Haninge IFK,6.50,5.50,1.35,2.95,1.11,1.08,+1.5,1.67,-1.5,2.07,4.5,2.12,1.64,+177
37,Igiliikur,Tallinna Wolves,,,,,,,-2.5,2.05,+2.5,1.68,4.5,2.30,1.55,+102
38,Tabasalu U19,Levadia U19,1.35,4.50,9.00,1.03,1.16,2.95,-1.5,2.25,+1.5,1.55,6.5,1.55,2.30,+85
