33,Adelaide Blue Eagles,Croydon Kings,1.38,4.05,9.00,1.03,1.20,2.80,-1.5,2.65,+1.5,1.42,2.5,2.08,1.67,+106
34,Adelaide Comets,Metrostars,1.04,12.50,56.00,,,8.50,-2.5,2.05,+2.5,1.68,3.5,1.97,1.73,+25
35,Adelaide Raiders,Modbury,1.25,5.00,12.50,,1.13,3.55,-1.5,2.30,+1.5,1.55,4.5,2.00,1.72,+82
36,Adelaide-2 United,Cumberland United,9.00,4.30,1.35,2.95,1.18,1.03,+1.5,1.43,-1.5,2.60,2.5,2.00,1.72,+112
37,Para Hills Knights,Adelaide City,50.00,14.00,1.03,9.00,,,+2.5,1.75,-2.5,1.95,3.5,1.85,1.85,+96
38,Logan Lightning U20,Sunshine Coast U20,2.20,3.55,2.85,1.37,1.25,1.60,-1.5,4.20,+1.5,1.19,2.5,1.88,1.82,+71
39,PlayOne Taipei,Inter Taoyuan,35.00,12.00,1.04,8.50,,,+2.5,2.03,-2.5,1.70,4.5,1.90,1.80,+49
40,Fukushima United,FC Gifu,12.50,6.60,1.18,4.30,1.08,,+1.5,2.05,-1.5,1.68,3.5,1.65,2.10,+140
41,Deren Sumida,Falcons,,,,,,,+4.5,1.27,-4.5,3.40,6.5,2.07,1.67,+8
42,Zheltie Tulpany,Ryzhiye Lisy,,,,,,,,,,,,,,
43,Grange Thistle (w),Robina City (w),7.40,6.20,1.28,3.35,1.09,1.06,+1.5,1.92,-1.5,1.78,4.5,1.85,1.85,+171
44,SWQ Thunder (w),Logan Lightning (w),,,1.25,3.50,,,+1.5,1.88,-1.5,1.82,6.5,1.80,1.90,+2
45,Mitchelton (w),Souths United (w),2.50,3.95,2.35,1.53,1.20,1.47,0,1.90,0,1.80,2.5,1.85,1.85,+7
46,Belconnen United (w),Wagga City Wanderers (w),,,,,,,-8.5,2.80,+8.5,1.40,8.5,2.45,1.48,+4
47,Taipei Xiongzan (w),Hualien (w),,,,,,,+3.5,2.17,-3.5,1.62,5.5,2.17,1.62,+7
48,Harima Albion (w),Orca Kamogawa (w),5.80,3.10,1.70,2.02,1.32,1.10,+1.5,1.20,-1.5,3.90,2.5,1.95,1.75,+113
49,Bunnys Kyoto (w),Nippon Univ. (w),2.95,2.70,2.70,1.40,1.40,1.35,+1.5,1.08,-1.5,6.40,1.5,2.05,1.68,+140
50,Amoyan (EZ1) Atletico M,Kostin (NFC) Chelsea,3.45,2.10,3.15,1.30,1.65,1.25,+1.5,1.05,-1.5,8.50,2.5,1.42,2.65,+50
51,Spartak M (JKey),Lokomotiv M (Plevis),2.35,3.05,3.05,1.33,1.33,1.53,-1.5,4.90,+1.5,1.14,1.5,1.55,2.30,+73
52,Shakhtar D (UKE),Dynamo K (vrico),6.20,3.00,1.70,2.02,1.35,1.09,+1.5,1.32,-1.5,3.10,1.5,1.48,2.45,+72
53,Borussia Mönchengladbach (Quavo),RB LEIPZIG (OOLANCER),3.60,4.05,1.80,1.90,1.20,1.25,0,2.70,0,1.40,2.5,1.97,1.73,
54,BAYER 04 LEVERKUSEN (SPECIALIST),Bayern Munich (Praym),7.70,5.10,1.32,3.10,1.13,1.05,+1.5,1.60,-1.5,2.20,2.5,1.50,2.40,+61
55,Belye Ldiny,Proletarians of Hockey,5.50,5.90,1.40,2.85,1.11,1.13,+1.5,1.93,-1.5,1.82,7.5,2.20,1.63,+62
56,Sweden (Yarik_SH),Russia (nazar4ik99),1.75,4.40,3.60,1.25,1.17,1.95,-1.5,2.55,+1.5,1.45,4.5,2.20,1.58,+111
57,Veterans Dynamo Kur.Ob.55+,Syktyvkar 55+,,,,,,,-19.5,1.83,+19.5,1.87,74.5,1.87,1.83,+14
58,France (Ballvanni),Ireland (JohnnySize),11.00,20.00,1.04,,,,+21.5,1.87,-21.5,1.83,49.5,1.87,1.83,+18
59,Newcastle Knights,Gordon,,,,,,,,,,,50.5,1.60,2.20,
60,Gold Coast Titans,Canberra Raiders,,,,,,,+24.5,2.12,-24.5,1.72,50.5,2.41,1.57,+4
61,Port Adelaide Power,Hawthorn,1.33,,3.00,,,,-17.5,1.85,+17.5,1.85,123.5,1.85,1.85,+4
62,West Coast Fever (w),Queensland Firebirds (w),,,,,,,+8.5,2.07,-8.5,1.67,121.5,1.75,1.95,+10
63,Fubon Guardians 2,Chinatrust Brithers-2,,,,,,,+8.5,2.00,-8.5,1.72,21.5,1.88,1.82,+17
64,Chunichi Dragons,Yokohama Baystars,,,,,,,-4.5,2.20,+4.5,1.60,6.5,2.12,1.64,+15
65,Nippon Ham Fighters,Rakuten Gold. Eagles,,,,,,,0,1.11,0,5.40,7.5,1.80,1.90,+19
66,Orix Buffaloes,Seibu Lions,,,,,,,0,1.06,0,7.50,5.5,1.85,1.85,+25
67,Renegades,AVANT,1.10,,5.80,,,,,,,,,,,
68,Sparking Arrow Gaming,Aster.Aries,,,,,,,,,,,,,,
69,Eclipse,Motivade.Trust Gaming,,,,,,,,,,,,,,
