0,Khimki,Rotor Volgograd,3.10,1.83,5.50,1.15,1.97,1.37,0,1.50,0,2.60,2.5,1.73,2.10,+112
1,Khimki-Rotor. Lomovitskiy A,Mullin K,,1.08,,,6.50,,0,2.00,0,1.72,2.5,4.90,1.14,
2,Apollon Smyrnis,Xanthi,,,,,,,-3.5,2.40,+3.5,1.53,3.5,1.60,2.30,+76
3,Legia Warsaw,Jagiellonia,2.65,3.50,2.55,1.50,1.30,1.48,-1.5,5.60,+1.5,1.14,3.5,2.35,1.60,+221
4,Slavia Prague,Pribram,,,,,,,-3.5,1.75,+3.5,2.00,4.5,2.30,1.57,+95
5,E.N. Paralimniou,Olympiakos Nicosia,9.50,3.80,1.43,2.70,1.25,1.04,+1.5,1.35,-1.5,3.00,2.5,2.12,1.68,+128
6,Chateauroux,Auxerre,5.90,1.65,3.65,1.28,2.25,1.13,0,2.45,0,1.55,2.5,1.98,1.82,+60
7,Dunkerque,Clermont Foot,5.90,1.70,3.40,1.32,2.15,1.13,0,2.55,0,1.50,2.5,1.93,1.87,+60
8,Grenoble,Toulouse,,,,,,,-2.5,1.30,+2.5,3.60,7.5,1.65,2.25,+53
9,Le Havre,Amiens,1.43,3.40,17.00,1.01,1.32,2.85,-1.5,6.00,+1.5,1.13,1.5,1.85,1.95,+90
10,Chamois Niortais,Chambly Telle,24.00,3.75,1.35,3.20,1.27,,+1.5,1.12,-1.5,6.20,1.5,2.00,1.80,+77
11,Paris FC,Valenciennes,1.14,6.30,47.00,,1.12,5.70,-1.5,3.05,+1.5,1.38,1.5,1.80,2.00,+86
12,Pau FC,Rodez Aveyron,10.50,3.80,1.40,2.85,1.25,1.03,+1.5,1.10,-1.5,6.20,1.5,1.95,1.80,+70
13,Sochaux,ESTAC Troyes,1.30,4.20,18.00,,1.20,3.35,-1.5,4.30,+1.5,1.20,1.5,1.72,2.05,+88
14,Ajax,Eintracht Frankfurt,1.20,5.20,18.00,,1.13,4.05,-1.5,2.30,+1.5,1.55,4.5,2.20,1.60,+82
15,Tubize,Francs Borains,,,,,,,-2.5,1.32,+2.5,3.10,5.5,1.45,2.55,+49
16,Enosi Peristeriou,AO Kolonos,1.13,,,,,5.00,-1.5,2.35,+1.5,1.53,3.5,1.53,2.35,+7
17,Levante,Valencia,3.10,2.10,3.55,1.25,1.65,1.32,-1.5,8.50,+1.5,1.05,0.5,1.45,2.60,+121
18,Gleichenberg,Lafnitz,,,,,,,,,,,,,,
19,WSG Wattens,St. Anna AM Aigen,1.04,,,,,10.00,-1.5,1.63,+1.5,2.15,3.5,1.43,2.60,+23
20,Etar Veliko Tarnovo,Ludogorets 1947,15.00,6.60,1.18,4.60,1.09,,+1.5,2.18,-1.5,1.65,2.5,1.72,2.07,+58
21,Velez Mostar,Tuzla City,3.05,1.70,6.00,1.09,2.02,1.33,0,1.42,0,2.65,2.5,1.80,1.90,+59
22,Sloboda Tuzla,Siroki Brijeg,1.68,3.30,5.50,1.11,1.30,2.05,-1.5,3.60,+1.5,1.25,2.5,1.67,2.07,+147
23,Bnei Sakhnin,Bnei Yehuda Tel Aviv,,,,,,,+3.5,1.14,-3.5,5.30,3.5,2.90,1.38,+8
24,Hapoel Kfar Saba,Hapoel Tel Aviv,1.40,4.05,9.50,1.04,1.22,2.85,-1.5,3.40,+1.5,1.30,2.5,2.60,1.45,+102
25,Oss,Helmond Sport,,,1.03,11.50,,,+1.5,3.05,-1.5,1.33,2.5,2.25,1.58,+12
26,GKS Tychy,Oks Stomil Olsztyn,2.75,1.78,6.60,1.08,1.92,1.40,-1.5,8.50,+1.5,1.05,0.5,1.70,2.02,+102
27,Puszcza Nepolomice,Resovia Rzeszow,32.00,10.50,1.05,7.80,1.01,,+1.5,2.65,-1.5,1.42,2.5,1.72,2.00,+79
28,LKS Nieciecza,Zaglebie Sosnowiec,1.65,3.40,5.40,1.12,1.27,2.10,-1.5,2.85,+1.5,1.37,2.5,2.12,1.64,+189
29,Bytovia Bytow,Olimpia Grudziadz,1.06,8.50,42.00,,1.04,7.30,-2.5,2.50,+2.5,1.47,3.5,1.78,1.92,+100
30,Motor Lublin,Znicz Pruszkow,3.90,3.30,1.90,1.80,1.30,1.20,+1.5,1.15,-1.5,4.80,2.5,1.78,1.92,+144
31,Polonia Warsaw,Legionovia,2.95,1.85,4.90,1.14,1.85,1.35,-1.5,9.00,+1.5,1.05,0.5,1.63,2.15,+108
32,Baltic Gdynia,Pogon Szczecin-2,2.65,2.80,2.85,1.37,1.38,1.42,-1.5,5.60,+1.5,1.11,1.5,1.72,2.00,+151
33,Cfr Cluj,Sepsi OSK Sfantu Gheorghe,1.95,2.70,5.30,1.14,1.45,1.80,-1.5,3.95,+1.5,1.23,1.5,1.75,2.00,+202
34,Backa Palanka,Vozdovac Beograd,1.30,4.30,12.50,,1.18,3.20,-1.5,2.50,+1.5,1.47,4.5,2.40,1.50,+84
35,Zlatibor Cajetina,Mladost Lucani,4.40,2.40,2.35,1.55,1.55,1.19,+1.5,1.10,-1.5,6.50,1.5,2.45,1.52,+152
36,Novi Pazar,Radnik Surdulica,3.50,2.45,2.65,1.45,1.52,1.28,+1.5,1.07,-1.5,8.00,1.5,2.35,1.55,+133
37,Radnicki Nis,Proleter Novi Sad,1.85,2.50,7.80,1.07,1.50,1.90,-1.5,4.50,+1.5,1.18,1.5,2.50,1.50,+146
38,Borac Cacak,Zeleznicar Pancevo,1.25,4.70,15.00,,1.15,3.55,-1.5,2.20,+1.5,1.60,2.5,1.97,1.73,+111
39,Spartak Trnava,Sered,12.00,3.50,1.40,2.75,1.25,,+1.5,1.18,-1.5,4.30,1.5,1.58,2.25,+89
40,Skalica,Slavoj Trebisov,,,,,,,-2.5,2.13,+2.5,1.64,4.5,1.50,2.40,+92
41,Nafta Lendava,Beltinci,1.03,15.00,54.00,,,9.00,-3.5,2.30,+3.5,1.55,4.5,1.92,1.78,+121
42,Sautron FC,AS La Chataigneraie,1.03,15.00,34.00,,,9.00,-2.5,3.15,+2.5,1.30,2.5,1.63,2.13,+71
43,Muret,Agde,3.60,1.75,4.40,1.17,1.95,1.25,0,1.70,0,2.02,0.5,1.75,1.95,+49
44,Gazelec Ajaccio,Metz B,1.40,4.10,8.00,1.05,1.19,2.75,-1.5,2.45,+1.5,1.48,2.5,1.62,2.15,+147
45,Hajduk Split,Slaven Belupo,1.70,3.55,5.20,1.14,1.27,2.10,-1.5,2.95,+1.5,1.37,2.5,2.20,1.65,+227
46,Decic,Jezero,2.12,2.55,4.60,1.16,1.45,1.65,-1.5,5.30,+1.5,1.12,1.5,1.97,1.73,+166
47,Podgorica FC,Buducnost,1.87,3.00,4.80,1.15,1.35,1.83,-1.5,3.55,+1.5,1.25,2.5,1.58,2.20,+151
48,Titograd,OFK Petrovac,7.20,3.95,1.48,2.55,1.23,1.08,+1.5,1.40,-1.5,2.90,2.5,1.82,1.92,+145
49,Al Hilal Riyadh,Al Hazm,1.06,14.00,17.00,,,7.30,-2.5,2.13,+2.5,1.64,4.5,1.50,2.40,+84
50,Al Nasr Riyadhh,Al Feiha,1.65,3.40,6.10,1.11,1.30,2.17,-1.5,3.05,+1.5,1.35,3.5,1.63,2.20,+102
51,Junior De Managua U20,Diriangen U20,,,,,,,+3.5,2.65,-3.5,1.43,6.5,2.12,1.64,
52,Alianza Lima,Cusco FC,1.98,3.45,3.70,1.25,1.30,1.78,-1.5,3.85,+1.5,1.25,2.5,1.88,1.88,+238
53,Chattanooga Red Wolves,New England Revolution-2,,,,,,,-3.5,3.00,+3.5,1.35,3.5,1.42,2.65,+64
54,Fenix Montevideo,Nacional Football,3.80,3.35,1.98,1.78,1.30,1.25,+1.5,1.27,-1.5,3.60,2.5,1.90,1.85,+236
55,Colo Colo,S. Wanderers,2.25,2.70,3.95,1.23,1.45,1.60,-1.5,4.90,+1.5,1.16,3.5,1.85,1.90,+122
56,Mushuc Runa,Deportivo Cuenca,2.40,3.00,3.15,1.33,1.35,1.55,-1.5,4.80,+1.5,1.17,1.5,1.50,2.50,+212
57,Zheltie Tulpany,Zelenie Berety,1.44,3.90,8.00,1.05,1.21,2.60,-1.5,2.40,+1.5,1.50,3.5,2.20,1.60,+27
58,Catenaccio,PFSh,4.10,4.20,1.65,2.10,1.19,1.19,+1.5,1.35,-1.5,2.90,3.5,1.95,1.75,+148
59,Peamount Un (w),Athlone Town (w),,,,,,,-6.5,2.20,+6.5,1.60,6.5,1.72,2.00,
60,Cruzeiro (w),Gremio Porto Alegrense (w),2.12,2.15,7.00,1.07,1.62,1.65,-1.5,5.60,+1.5,1.11,2.5,1.47,2.50,+81
