0,Abedz,Padideh Javan,2.20,3.70,2.85,1.37,1.23,1.60,0,1.65,0,2.10,2.5,1.95,1.75,+7
1,Zheltie Tulpany,Ryzhiye Lisy,,,,,,,+1.5,3.40,-1.5,1.27,4.5,1.83,1.87,+10
2,Benev (WCU) Borussia D,Skuratov (SFC) Barcelona,1.68,4.00,4.20,1.19,1.20,2.05,-1.5,2.45,+1.5,1.48,4.5,1.82,1.88,+39
3,Tottenham (nikkitta),Man. City (d1pseN),17.00,3.40,1.37,2.85,1.27,,+1.5,1.25,-1.5,3.50,3.5,1.55,2.30,+38
4,Arsenal L (white_boy1927),Liverpool (orlovsky1),23.00,4.15,1.25,3.55,1.19,,+1.5,1.25,-1.5,3.60,3.5,1.60,2.20,
5,Valencia (LaikingDast),Atletico M (Skromnuy),2.50,2.45,3.65,1.25,1.48,1.47,-1.5,5.30,+1.5,1.12,2.5,2.10,1.65,+86
6,Barcelona (vrico),Sevilla (Boulevard_Prosp.),3.20,2.55,2.65,1.42,1.45,1.30,+1.5,1.09,-1.5,6.10,1.5,1.60,2.20,+74
7,Espanyol (Thunder),Valencia (Steven),,,1.03,11.00,,,+2.5,1.70,-2.5,2.02,3.5,1.97,1.73,
8,BAYER 04 LEVERKUSEN (SPECIALIST),Bayern Munich (Praym),2.45,3.20,2.75,1.40,1.30,1.48,-1.5,4.40,+1.5,1.17,4.5,1.97,1.73,+72
9,RB Leipzig (Quavo),Borussia M (Dimqaa),1.82,3.65,3.85,1.22,1.25,1.88,0,1.40,0,2.75,2.5,2.17,1.62,
10,Werder (Jenko),Wolfsburg (Ever),1.40,4.40,7.20,1.06,1.17,2.75,-1.5,2.35,+1.5,1.53,3.5,2.30,1.55,+69
11,Belye Ldiny,Proletarians of Hockey,9.00,6.10,1.25,3.75,1.11,1.05,+1.5,2.25,-1.5,1.60,9.5,1.97,1.77,+48
12,Sweden (Yarik_SH),USA (lalkoff),1.35,5.20,6.70,1.07,1.13,2.95,-1.5,1.85,+1.5,1.85,4.5,2.17,1.62,+102
13,Hyundai Group,Samsung Communications,,,,,,,-23.5,1.87,+23.5,1.83,112.5,1.75,1.95,+2
14,Philadelphia 76ers (Lily),Los Angeles Clippers (Sphynx),1.46,,2.52,,,,-3.5,1.83,+3.5,1.87,192.5,1.85,1.85,+6
15,Los Angeles Lakers (Stella),Boston Celtics (Potter),,,,,,,+20.5,1.83,-20.5,1.87,190.5,1.87,1.83,+6
16,Brooklyn Nets (Allka),Dallas Mavericks (Elsa),,,,,,,+17.5,1.90,-17.5,1.80,208.5,1.83,1.87,+6
17,France (Ballvanni),Ireland (JohnnySize),5.90,20.00,1.11,,,,+17.5,1.83,-17.5,1.87,49.5,1.80,1.90,+20
18,Unity Lions-2,Chinatrust Brithers-2,,,,,,,0,2.30,0,1.55,10.5,1.73,2.00,+23
19,Nippon (r),Yokohama (r),,,,,,,0,1.05,0,8.00,6.5,2.35,1.52,+10
20,Seibu (r),Yakult (r),,,,,,,0,4.00,0,1.20,12.5,1.80,1.90,+22
21,Chiefs Esports Club,AVANT,9.00,,1.04,,,,,,,,,,,
22,Sparking Arrow Gaming,QuestionMark,,,,,,,,,,,,,,
