0,Zhukov (RUB) Liverpool,Benev (WCU) Borussia D,1.22,4.50,25.00,,1.16,3.85,-1.5,4.60,+1.5,1.16,3.5,2.05,1.68,+4
1,Man. City (white_boy1927),Arsenal L (Hrusch),6.80,4.10,1.45,2.55,1.19,1.07,+1.5,1.37,-1.5,2.85,2.5,1.50,2.40,+61
2,Man.United (Bombi1t0),Tottenham (nikkitta),10.50,4.70,1.30,3.20,1.15,1.01,+1.5,1.55,-1.5,2.30,2.5,1.58,2.20,+7
3,Sevilla (LaikingDast),Atletico M (Skromnuy),3.75,1.57,5.60,1.11,2.25,1.23,0,1.57,0,2.25,0.5,2.00,1.72,
4,Real M (vrico),Valencia (Boulevard_Pros.),4.80,1.62,3.90,1.20,2.15,1.15,0,2.05,0,1.68,0.5,1.77,1.93,
5,Man. City (Specialist),TOTTENHAM HOTSPUR (PRAYM),,,1.07,7.00,,,+1.5,1.11,-1.5,5.50,1.5,3.35,1.28,+6
6,Watford (Jenko),West Ham (Ever),27.00,4.50,1.22,3.85,1.16,,+1.5,1.19,-1.5,4.15,1.5,1.97,1.73,+4
7,Liverpool (Quavo),Man. United (Oolancer),,,,,,,-1.5,1.28,+1.5,3.35,4.5,1.90,1.80,+4
8,VLeicester City (Kiser),Wolverhampton Wanderers (Iceman),2.90,,,,,1.35,0,1.35,0,2.95,0.5,2.20,1.60,
9,Lokomotiv M (Thunder),Sporting (Zayn),1.30,6.70,6.20,1.09,1.07,3.20,-1.5,1.75,+1.5,1.95,4.5,1.67,2.08,
10,Shakhtar D (Wizard),Milan (Black),3.30,4.50,1.80,1.90,1.16,1.30,0,2.55,0,1.45,3.5,1.75,1.95,
11,Sibirskie Snipery,Chaika,2.95,4.05,2.08,1.70,1.22,1.37,+1.5,1.37,-1.5,2.95,4.5,1.90,1.85,+122
12,Moscow Kremlevci,Siniye Tigry,4.70,4.80,1.55,2.35,1.17,1.17,+1.5,1.60,-1.5,2.25,6.5,1.75,2.00,+49
13,Sweden (Yarik_SH),Russia (nazar4ik99),2.55,3.40,2.55,1.45,1.27,1.45,-1.5,5.30,+1.5,1.12,5.5,1.48,2.45,+69
14,Finland (Joker),Canada (IanJoe),1.52,6.00,3.90,1.20,1.09,2.35,-1.5,1.85,+1.5,1.85,4.5,1.85,1.85,+111
15,United States (keks),Russia (Zazabak),39.00,16.00,1.03,9.00,,,+3.5,2.10,-3.5,1.65,5.5,1.75,1.95,+47
16,Jianuo Real Estate,Tengfei Steel,1.12,,5.30,,,,-7.5,1.87,+7.5,1.83,125.5,1.90,1.80,+8
17,Yongin Samsung Blueminx(w),Bucheon KEB-Hana Bank (w),,,,,,,,,,,,,,
18,Real Madrid (88fireburn),Baskonia (ZOD),2.36,,1.52,,,,+3.5,1.87,-3.5,1.83,109.5,1.90,1.80,+6
19,Miami Heat (McQueen),Cleveland Cavaliers (SLAMDUNKVV),,,,,,,-8.5,1.90,+8.5,1.80,122.5,1.83,1.87,+6
20,Chicago Bulls (Goku),Indiana Pacers (Siegfried),1.39,,2.75,,,,-6.5,1.90,+6.5,1.80,125.5,1.83,1.87,+6
21,Brooklyn Nets (Jasmine),Dallas Mavericks (Stella),1.57,,2.25,,,,-2.5,1.80,+2.5,1.90,175.5,1.90,1.80,+6
22,Los Angeles Lakers (Sphynx),Boston Celtics (Potter),1.22,,3.80,,,,-5.5,1.78,+5.5,1.92,,,,+2
23,Philadelphia 76ers (Allka),Los Angeles Clippers (Elsa),10.00,,1.02,,,,+14.5,1.83,-14.5,1.87,200.5,1.83,1.87,+6
24,Utah Jazz (Squonck),New Orleans Pelicans (xDefab1ex),,,,,,,+27.5,1.83,-27.5,1.87,97.5,1.83,1.87,+6
25,Nadi,Tailevu Naitasiri Futsal,,,,,,,-4.5,1.83,+4.5,1.87,8.5,1.65,2.10,+27
26,Troopers U19,FBC Hranice U19,1.21,8.50,7.00,1.07,1.04,3.90,-2.5,1.80,+2.5,1.90,7.5,2.00,1.72,+31
27,France (Ballvanni),Ireland (JohnnySize),16.00,20.00,1.01,,,,+21.5,1.85,-21.5,1.85,45.5,1.85,1.85,+18
28,Wei Chuan Dragons 2,Rakuten Monkeys-2,,,,,,,0,1.85,0,1.85,10.5,1.70,2.02,+19
