0,Neman,BATE Borisov,52.00,17.00,1.04,11.00,1.01,,+1.5,3.30,-1.5,1.35,2.5,1.47,2.70,+135
1,Bohemians Praha 1905,Mlada Boleslav,,,,,,,-4.5,6.80,+4.5,1.09,4.5,4.05,1.22,+8
2,Anorthosis,Ermis Aradippou,,,,,,,-2.5,4.60,+2.5,1.18,4.5,3.75,1.25,+2
3,Kuban Holding Pavlovskaya,Chernomorets,6.40,1.23,9.00,1.03,3.75,1.08,,,,,2.5,3.55,1.25,+4
4,Villarreal,FC Cartagena,1.13,6.10,28.00,,1.09,5.10,-1.5,1.95,+1.5,1.75,4.5,2.30,1.55,+95
5,Malaga,Valladolid,5.30,2.25,2.25,1.57,1.57,1.12,+1.5,1.09,-1.5,6.20,0.5,1.40,2.75,+122
6,Botev Plovdiv,Beroe Stara Zagora,3.20,2.20,3.35,1.30,1.63,1.33,-1.5,9.50,+1.5,1.05,5.5,2.85,1.40,+102
7,Sarajevo,Velez Mostar,3.55,1.98,3.40,1.27,1.72,1.25,0,1.90,0,1.80,2.5,1.48,2.50,+83
8,Ajka FC,Szentlorinc,,,,,,,-3.5,2.45,+3.5,1.48,3.5,1.55,2.30,+60
9,Gyirmot SE,Debrecen VSC,1.90,2.75,5.30,1.12,1.40,1.80,-1.5,5.20,+1.5,1.13,2.5,2.30,1.55,+133
10,Kaposvari,Csakvari,1.35,3.95,11.50,1.01,1.20,2.95,-1.5,3.00,+1.5,1.35,4.5,2.75,1.40,+83
11,Pecsi MFC,Bekescsaba,2.95,1.80,5.30,1.12,1.90,1.35,0,1.47,0,2.50,0.5,1.65,2.10,+110
12,Szeged,Budaorsi,9.50,3.75,1.40,2.75,1.23,1.02,+1.5,1.20,-1.5,4.00,1.5,1.45,2.50,+97
13,Szolnoki Mav FC,Siofok,3.55,1.92,3.55,1.25,1.78,1.25,0,1.85,0,1.85,2.5,1.57,2.25,+42
14,Vejle U19),Silkeborg U19,2.55,3.05,2.75,1.40,1.33,1.45,-1.5,5.70,+1.5,1.11,3.5,1.70,2.02,+105
15,Bnei Yehuda Tel Aviv,Hapoel Kfar Saba,1.05,,,,,9.50,-1.5,6.80,+1.5,1.09,3.5,4.50,1.19,+4
16,Hap.Ironi Kiryat Shmona,Ashdod,1.03,17.00,33.00,,,9.00,-1.5,1.25,+1.5,3.50,2.5,2.02,1.70,+57
17,Hapoel Eran Hadera,Hapoel Haifa,1.35,3.70,14.00,,1.23,2.95,-1.5,3.20,+1.5,1.30,3.5,1.42,2.65,+78
18,Floya,Alta,,,,,,,,,,,4.5,3.55,1.25,
19,Polonia-2 Warsaw,Olimpia Warszawa,,,,,,,-2.5,9.00,+2.5,1.05,2.5,6.90,1.07,+2
20,Vozdovac Beograd,Zlatibor Cajetina,2.00,2.40,6.70,1.09,1.55,1.75,-1.5,4.80,+1.5,1.17,1.5,2.85,1.40,+135
21,Macva Sabac,Novi Pazar,1.07,8.00,86.00,,1.06,7.60,-1.5,1.97,+1.5,1.77,1.5,1.48,2.55,+106
22,Mladost Lucani,Rad,1.85,2.45,8.50,1.05,1.52,1.90,-1.5,4.50,+1.5,1.19,1.5,2.90,1.38,+118
23,Sloboda Uzice,Bane Raska,1.07,10.50,19.00,,1.01,6.80,-2.5,2.15,+2.5,1.62,3.5,1.50,2.45,+103
24,Buducnost,Sutjeska,1.07,,,,,6.80,-1.5,6.10,+1.5,1.09,1.5,3.55,1.25,+6
25,OFK Petrovac,Podgorica FC,,,1.05,8.50,,,+1.5,1.06,-1.5,7.40,1.5,4.60,1.16,+6
26,Rudar Pljevlja,Titograd,,,,,,,-2.5,5.90,+2.5,1.10,4.5,3.55,1.25,+6
27,Iskra Danilovgrad,Decic,8.00,1.13,14.00,,5.10,1.05,,,,,0.5,4.90,1.14,+8
28,Flora-3 Tallinn,Harju Laagri,,,,,,,+3.5,1.73,-3.5,2.00,6.5,2.60,1.45,
29,Saue JK Laagri,Paide-3 Linnameeskond,3.70,4.60,1.70,2.02,1.16,1.23,+1.5,1.45,-1.5,2.60,3.5,1.75,1.95,+2
30,Wadi Degla,El Ettihad El Sakandary,2.55,2.60,3.40,1.30,1.47,1.48,-1.5,6.90,+1.5,1.09,1.5,1.95,1.80,+204
31,Atletico Ottawa,Edmonton,1.09,8.00,26.00,,1.05,6.10,-1.5,1.45,+1.5,2.60,3.5,2.05,1.68,+95
32,Longueuil,Ottawa South Utd Force,6.00,5.90,1.35,2.95,1.10,1.09,+1.5,1.70,-1.5,2.02,3.5,1.60,2.20,+173
33,Plaza Colonia,Nacional Football,3.90,2.95,2.10,1.70,1.37,1.23,+1.5,1.18,-1.5,4.50,1.5,1.53,2.45,+177
34,CD Olmedo,Mushuc Runa,2.25,3.25,3.15,1.33,1.32,1.60,-1.5,4.40,+1.5,1.19,2.5,1.95,1.80,+239
35,Zheltie Tulpany,Zelenie Berety,2.25,3.80,2.70,1.41,1.22,1.57,0,1.70,0,2.03,3.5,1.60,2.20,+28
36,Vaxjo (w),Linkoping (w),11.50,5.60,1.23,3.75,1.11,1.01,+1.5,1.63,-1.5,2.15,2.5,2.30,1.55,+102
37,Puebla (w),Tijuana (w),2.75,2.30,3.60,1.25,1.55,1.40,-1.5,6.50,+1.5,1.08,1.5,2.35,1.53,+132
38,Zhukov (RUB) Liverpool,Klenov (KAB) Inter,2.60,3.55,2.40,1.50,1.25,1.45,+1.5,1.19,-1.5,4.20,2.5,1.65,2.10,+109
39,Bayer L (DangerDim77),Borussia D (Foggy),3.40,2.70,2.40,1.50,1.40,1.27,+1.5,1.22,-1.5,3.85,2.5,1.60,2.20,+104
40,Bayern (Hrusch),Borussia M (slezaintima),2.40,2.75,3.25,1.30,1.40,1.50,0,1.62,0,2.15,2.5,2.25,1.57,+7
41,Valencia (Specialist),FC SEVILLA (WALKER),1.77,4.00,3.75,1.23,1.20,1.93,-1.5,3.10,+1.5,1.32,3.5,1.78,1.92,+27
42,REAL MADRID (OOLANCER),Barcelona (Aventon),1.75,3.95,3.85,1.22,1.20,1.95,0,1.37,0,2.85,2.5,1.78,1.92,
43,Dikie Kabany Saint Petersburg,Verdikt Saint Petersburg,1.04,15.00,23.00,,,8.50,-4.5,1.90,+4.5,1.80,9.5,2.07,1.68,+61
44,Molotoboytsy,Ace Banda,2.50,3.70,2.50,1.50,1.25,1.50,0,1.88,0,1.88,5.5,2.02,1.75,+44
45,Washington (Dmitry_gavr13),St Louis Blues(shuval13DGL,1.55,4.60,4.60,1.16,1.16,2.30,-1.5,2.10,+1.5,1.65,6.5,1.62,2.15,+94
46,Philadelphia 76ers,Boston Celtics,2.65,,1.48,,,,+4.5,1.87,-4.5,1.93,228.5,1.90,1.90,+24
47,Utah Jazz (bepado),Minnesota Timberwolves (Tranquil),2.50,,1.47,,,,+4.5,1.85,-4.5,1.85,107.5,1.80,1.90,+6
48,Sacramento Kings (bad_trip),Oklahoma City (BoBBY),1.98,,1.73,,,,+1.5,1.80,-1.5,1.90,117.5,1.85,1.85,+2
49,New Orleans Pelicans (mcdonals999),Sacramento Kings (nikitos349),2.90,,1.35,,,,+6.5,1.85,-6.5,1.85,111.5,1.80,1.90,+6
50,Banjica U19,Crvena Zvezda U19,1.48,6.00,4.30,1.18,1.09,2.47,-1.5,1.70,+1.5,2.03,15.5,1.70,2.03,+23
51,Slavia Prague,Demoni Ceska Lipa,1.09,,,,,6.00,-2.5,1.70,+2.5,2.03,5.5,1.65,2.10,+25
52,Was Nationals,Miami Marlins,1.07,,6.60,,,,-3.5,1.90,+3.5,1.80,9.5,1.85,1.85,+20
53,Bal Orioles,Bos Red Sox,2.30,,1.55,,,,+1.5,1.73,-1.5,2.00,8.5,1.93,1.77,+20
54,Cle Indians,Det Tigers,1.23,,3.75,,,,-2.5,2.03,+2.5,1.70,8.5,1.82,1.88,+17
55,TB Rays,Tor Blue Jays,3.05,,1.33,,,,+1.5,1.97,-1.5,1.73,6.5,1.70,2.02,+20
56,KC Royals,Min Twins,3.35,,1.28,,,,+2.5,1.82,-2.5,1.88,11.5,1.95,1.75,+20
57,SL Cardinals,Cin Reds,1.80,,1.90,,,,+1.5,1.50,-1.5,2.45,9.5,2.00,1.72,+19
58,Team Spirit,forZe,1.52,,2.35,,,,,,,,,,,
59,G2 Esports,Heroic,1.66,,2.08,,,,,,,,,,,+7
60,AGO NEST,Team Singularity,1.21,,3.90,,,,,,,,,,,
61,CR4ZY,Quincy Crew,,,,,,,,,,,,,,
62,Evil Geniuses,Natus Vincere,,,,,,,,,,,,,,
63,New York Subliners,London Royal Ravens,1.75,,1.95,,,,,,,,,,,+2
