27,Lille (Supernova),Monaco (fleshka77),,,1.12,5.40,,,+1.5,1.15,-1.5,4.70,1.5,2.60,1.45,+4
28,Marseille (skripp),PSG (Baphomet),,,,,,,+2.5,1.23,-2.5,3.70,2.5,2.05,1.68,+6
29,Nice (Fric),Montpellier (AlBack),,,1.12,5.40,,,+1.5,1.22,-1.5,3.80,1.5,2.25,1.57,
30,Man.United (HovHar),Lokomotiv M (Paulo),1.60,5.70,3.60,1.25,1.10,2.20,-1.5,2.20,+1.5,1.60,5.5,1.93,1.77,+2
31,Phi Flyers,NY Islanders,1.07,10.00,26.00,,1.03,7.60,-2.5,1.55,+2.5,2.40,6.5,2.30,1.58,+130
32,Snezhniy-2 Saint Petersburg,Sistema Saint Petersburg,,,,,,,+7.5,1.80,-7.5,1.90,8.5,1.90,1.80,+35
33,Tundra Owls RS,Kronverk-3 Saint Petersburg,2.10,5.60,2.35,1.53,1.11,1.65,-1.5,3.15,+1.5,1.30,4.5,1.85,1.85,+124
34,Ratnik Saint Petersburg,Royals-2 Saint Petersburg,1.85,4.50,3.10,1.32,1.16,1.85,-1.5,2.40,+1.5,1.50,5.5,1.85,1.85,+119
35,Chetyre Ledokola,Six Trolls,2.45,4.05,2.45,1.52,1.22,1.52,-1.5,3.70,+1.5,1.25,5.5,2.03,1.75,+52
36,Valais-Wallis Future U20,Langental U20,3.00,2.07,3.80,1.22,1.67,1.35,-1.5,5.80,+1.5,1.10,5.5,2.00,1.72,+83
37,Mil Bucks,Orlando Magic,1.10,,7.00,,,,-14.5,1.95,+14.5,1.85,227.5,1.90,1.90,+22
38,Stelmet Zielona Gora,Anwil Wloclawek,,,,,,,-13.5,2.03,+13.5,1.70,,,,
39,Houston Rockets (jema11),Golden State Warriors (bepado),,,,,,,-19.5,1.78,+19.5,1.92,120.5,1.87,1.83,+6
40,Portland Trail Blazers (Tranquil),Dallas Mavericks (iamdevilwalk),1.33,,3.03,,,,-5.5,1.87,+5.5,1.83,117.5,1.87,1.83,+6
41,Indiana Pacers (Reta),Utah Jazz (Ellka),,,,,,,-2.5,1.92,+2.5,1.78,,,,+2
42,Denver Nuggets (Readdle),Portland Trail Blazers (Wind),,,,,,,-29.5,1.83,+29.5,1.87,167.5,1.90,1.80,+2
43,Golden State Warriors (Della),Minnesota Timberwolves (Hayley),,,,,,,-40.5,1.80,+40.5,1.90,213.5,1.83,1.87,+2
44,Ballerz-Dr_Martynov (белые),Ringers-mihey77 (black),3.30,,1.28,,,,+3.5,1.94,-3.5,1.76,37.5,1.85,1.85,+2
45,Tonga (Ballvanni),Canada (Elgy),6.20,20.00,1.09,,,,+12.5,1.87,-12.5,1.83,61.5,1.85,1.85,+20
46,Northampton Saints,Bath Rugby,1.48,9.00,3.00,,,,-3.5,1.83,+3.5,1.87,20.5,1.87,1.83,+18
47,Chicago White Sox,Pit Pirates,,,,,,,-6.5,2.30,+6.5,1.55,11.5,1.70,2.02,+16
48,Wright P,De Zwaan J,1.23,7.30,7.00,,,,-3.5,1.85,+3.5,1.85,10.5,1.92,1.78,+40
49,Team Liquid,Cloud9,1.10,,5.80,,,,,,,,,,,
50,100PingGods,ENTROPIQ,1.14,,4.90,,,,,,,,,,,
51,Gen.G,Cloud9,,,,,,,,,,,,,,
52,Activit-e,4 Elements,,,,,,,,,,,,,,
53,Карта 3. Activit-e,4 Elements,13.00,,1.02,,,,,,,,,,,+13
